station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1980,26.6,8.5,1980-04-26
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1981,19.8,7.6,1981-05-05
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1982,25.6,11.3,1982-04-05
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1983,34.7,10.599999999999998,1983-05-02
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1984,44.7,11.2,1984-04-13
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1985,31.900000000000002,7.6,1985-04-11
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1986,18.0,10.899999999999999,1986-04-13
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1987,18.8,10.1,1987-04-30
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1988,25.0,10.9,1988-04-19
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1989,24.4,9.6,1989-04-25
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1990,29.599999999999998,13.400000000000002,1990-04-30
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1991,19.700000000000003,3.2,1991-04-27
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1992,17.2,4.0,1992-04-21
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1993,9.6,6.1,1993-04-13
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1994,27.099999999999998,10.8,1994-03-31
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1995,25.200000000000003,6.8,1995-04-19
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1996,54.4,18.799999999999997,1996-04-21
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1997,33.2,13.1,1997-04-23
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1998,11.2,3.6,1998-04-12
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,1999,12.5,5.4,1999-04-25
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2000,25.1,6.8,2000-04-17
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2001,44.5,9.6,2001-05-05
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2002,35.300000000000004,7.6,2002-04-14
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2003,9.7,3.2,2003-04-15
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2004,81.5,15.6,2004-04-08
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2005,72.10000000000001,9.2,2005-05-02
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2006,38.5,10.800000000000002,2006-04-21
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2007,28.2,13.6,2007-04-21
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2008,27.4,9.899999999999999,2008-04-13
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2009,6.7,4.999999999999999,2009-04-03
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2010,29.400000000000002,11.1,2010-04-29
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2011,26.099999999999998,6.4,2011-05-11
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2012,11.5,5.699999999999999,2012-04-07
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2013,22.6,11.6,2013-04-24
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2014,3.1,1.8,2014-05-06
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2015,73.1,15.2,2015-05-04
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2016,88.5,14.4,2016-04-26
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2017,17.8,4.8,2017-05-06
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2018,11.0,5.8,2018-04-14
综合5要素_站点_50434_1980_2019_withptype_filled_withptype,2019,14.2,9.500000000000002,2019-04-15
