station_id,year,hot_days,txx,hot_mean
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,1,36.1,36.1
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,0,32.0,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,8,37.1,35.962500000000006
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,0,32.0,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,33.1,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,0,33.8,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,0,34.9,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,0,34.6,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,0,34.7,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,0,34.6,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,0,35.0,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,0,30.5,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,1,35.5,35.5
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,32.7,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,0,32.9,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,1,35.1,35.1
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,0,33.5,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,0,34.5,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,0,32.7,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,3,36.6,35.76666666666667
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,4,38.9,36.875
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,1,36.1,36.1
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,0,32.9,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,0,34.3,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,1,35.1,35.1
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,0,31.7,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,0,33.7,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,0,34.8,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,1,36.5,36.5
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,0,31.8,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,4,37.8,36.45
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,0,32.4,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,0,33.8,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,0,32.9,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,1,37.6,37.6
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,0,34.7,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,0,32.2,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,0,34.1,
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,1,35.2,35.2
综合5要素_站点_50788_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,0,31.9,
