station_id,year,hot_days,txx,hot_mean
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,0,32.5,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,1,35.1,35.1
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,1,35.1,35.1
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,0,33.7,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,33.7,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,0,32.0,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,0,31.9,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,0,32.1,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,11,36.9,36.11818181818182
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,2,37.2,36.6
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,0,33.3,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,0,32.7,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,0,32.9,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,30.7,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,7,36.4,35.67142857142857
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,0,32.6,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,0,32.1,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,5,37.7,36.1
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,0,33.0,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,5,37.1,35.760000000000005
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,10,37.3,36.290000000000006
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,0,35.0,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,3,35.4,35.233333333333334
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,0,31.8,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,0,34.5,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,0,33.7,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,0,33.3,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,1,35.4,35.4
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,0,34.9,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,1,36.7,36.7
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,3,36.5,35.9
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,0,34.7,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,0,33.7,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,0,34.2,
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,2,35.8,35.75
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,1,35.3,35.3
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,1,36.4,36.4
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,2,37.3,36.45
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,9,38.6,37.21111111111111
综合5要素_站点_54377_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,1,36.4,36.4
