station_id,year,hot_days,txx,hot_mean
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,3,38.3,37.1
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,2,37.1,37.0
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,4,37.0,36.725
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,0,33.1,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,33.4,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,1,36.5,36.5
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,0,33.1,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,0,31.8,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,0,34.3,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,0,35.0,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,0,31.5,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,0,32.0,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,0,34.7,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,31.6,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,1,35.6,35.6
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,1,35.5,35.5
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,0,34.7,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,8,37.6,35.962500000000006
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,0,32.5,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,0,34.5,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,6,37.5,36.18333333333334
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,6,38.7,37.13333333333333
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,0,33.2,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,1,35.3,35.3
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,1,35.2,35.2
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,0,33.2,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,0,34.0,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,3,37.0,36.03333333333333
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,1,36.3,36.3
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,0,31.7,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,4,37.4,36.25
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,1,36.6,36.6
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,0,32.4,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,0,32.1,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,1,36.7,36.7
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,1,35.3,35.3
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,0,34.9,
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,3,36.2,35.73333333333333
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,2,38.3,38.15
综合5要素_站点_50854_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,0,32.3,
