station_id,year,hot_days,txx,hot_mean
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,0,33.9,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,0,33.9,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,3,36.7,36.03333333333334
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,0,33.0,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,33.8,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,0,32.2,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,0,32.9,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,0,33.7,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,0,33.6,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,0,34.1,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,0,33.4,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,0,33.3,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,1,36.3,36.3
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,31.6,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,3,36.2,35.7
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,0,32.1,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,0,33.2,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,5,37.0,35.62
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,0,32.1,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,0,34.1,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,7,36.9,36.142857142857146
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,3,38.3,37.8
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,1,35.3,35.3
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,0,34.1,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,1,35.4,35.4
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,0,33.0,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,0,35.0,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,1,35.1,35.1
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,0,33.3,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,0,34.6,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,0,34.8,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,0,34.9,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,0,32.0,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,0,33.3,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,0,33.3,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,0,34.3,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,0,34.5,
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,2,37.3,37.2
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,6,38.4,36.916666666666664
综合5要素_站点_54236_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,0,33.9,
