station_id,year,hot_days,txx,hot_mean
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,5,36.5,35.9
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,2,36.8,36.349999999999994
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,1,35.1,35.1
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,2,35.1,35.1
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,34.6,
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,0,34.0,
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,1,36.0,36.0
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,3,38.7,37.13333333333333
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,2,36.7,36.150000000000006
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,2,35.3,35.25
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,0,33.2,
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,1,35.2,35.2
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,0,34.4,
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,30.7,
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,1,35.4,35.4
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,2,38.1,37.25
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,0,31.0,
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,9,38.7,36.35555555555556
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,0,31.6,
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,6,38.5,36.73333333333333
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,8,37.5,36.224999999999994
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,2,37.3,36.3
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,1,35.1,35.1
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,0,34.2,
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,3,38.8,37.166666666666664
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,6,36.8,36.05
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,1,35.8,35.8
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,12,38.7,36.98333333333334
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,6,39.6,38.21666666666667
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,2,36.1,35.650000000000006
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,7,39.4,36.957142857142856
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,3,36.7,36.0
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,3,35.2,35.13333333333333
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,0,32.6,
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,1,35.4,35.4
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,0,35.0,
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,12,42.5,38.725
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,9,41.3,37.13333333333334
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,3,38.0,36.800000000000004
综合5要素_站点_50915_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,3,35.8,35.36666666666667
