station_id,year,hot_days,txx,hot_mean
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,1,35.1,35.1
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,0,33.3,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,5,36.0,35.739999999999995
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,0,33.3,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,33.0,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,0,32.8,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,0,32.2,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,0,32.5,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,2,35.1,35.1
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,0,34.5,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,0,33.0,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,0,31.5,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,0,34.0,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,31.0,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,1,35.2,35.2
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,0,34.2,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,0,34.0,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,4,38.4,36.425
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,0,34.4,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,7,36.6,35.74285714285714
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,3,36.6,36.03333333333333
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,1,35.6,35.6
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,0,33.5,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,0,34.0,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,0,33.0,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,0,33.0,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,0,35.0,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,3,36.3,35.800000000000004
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,1,35.4,35.4
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,0,33.0,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,6,37.9,36.18333333333334
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,0,34.4,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,0,34.4,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,0,34.9,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,1,35.1,35.1
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,0,34.7,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,0,34.9,
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,2,35.3,35.3
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,5,38.2,36.56
综合5要素_站点_54094_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,0,34.9,
