station_id,year,hot_days,txx,hot_mean
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,8,36.6,35.9
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,14,39.7,36.28571428571429
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,10,38.0,36.3
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,9,38.7,36.62222222222222
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,4,37.0,36.325
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,0,34.0,
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,2,37.0,36.35
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,2,36.4,35.95
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,3,37.4,36.1
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,3,36.0,35.86666666666667
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,0,34.0,
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,0,34.9,
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,2,36.8,36.2
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,34.9,
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,8,36.6,35.974999999999994
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,0,34.4,
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,0,34.1,
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,10,39.6,36.49
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,1,35.4,35.4
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,13,38.9,36.31538461538461
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,18,43.3,38.27777777777778
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,8,39.5,37.3625
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,8,39.8,37.05
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,3,35.3,35.233333333333334
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,7,38.4,36.699999999999996
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,2,36.7,36.150000000000006
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,4,35.6,35.375
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,6,39.5,37.0
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,2,36.3,36.099999999999994
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,11,41.6,36.96363636363636
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,0,34.7,
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,0,34.8,
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,0,34.1,
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,6,37.2,36.38333333333333
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,5,36.9,36.1
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,10,37.9,36.230000000000004
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,5,37.6,36.019999999999996
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,9,40.4,37.7
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,17,38.1,36.42941176470588
综合5要素_站点_54324_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,7,39.6,37.32857142857143
