year,total_precipitation,total_snow,total_rain,avg_temperature
1980,229.9,172.9,55.1,-5.341803278688524
1981,337.2,211.9,125.3,-5.137534246575343
1982,246.79999999999998,161.49999999999997,85.3,-5.698904109589041
1983,295.3,215.00000000000003,80.3,-6.359726027397261
1984,136.3,116.60000000000001,19.700000000000003,-5.312932604735884
1985,313.3,252.3,49.6,-6.3742465753424655
1986,232.4,197.7,34.7,-5.582191780821918
1987,259.4,179.20000000000002,71.09999999999998,-4.783013698630137
1988,255.4,182.0,73.4,-4.706010928961748
1989,407.0,275.90000000000015,131.1,-5.556438356164383
1990,246.7,191.29999999999995,55.39999999999999,-5.163561643835616
1991,298.5,66.39999999999999,232.10000000000002,-4.963013698630137
1992,256.8,184.70000000000002,72.10000000000001,-5.732513661202185
1993,233.0,144.8,83.29999999999998,-5.361917808219178
1994,274.7,188.60000000000002,86.10000000000001,-5.076712328767123
1995,265.2,207.3,57.900000000000006,-5.42
1996,372.1,154.9,217.19999999999996,-4.873497267759563
1997,326.2,215.6,110.60000000000001,-6.152054794520548
1998,309.7,203.50000000000006,106.19999999999999,-4.285753424657534
1999,326.6,210.4,112.2,-4.421369863013698
2000,283.0,185.60000000000002,96.39999999999999,-5.227322404371585
2001,291.2,155.0,136.20000000000002,-4.754520547945206
2002,402.1,183.79999999999998,217.8,-4.526575342465754
2003,261.6,141.7,115.8,-4.367123287671233
2004,300.8,162.4,138.4,-4.688524590163935
2005,340.0,126.39999999999999,213.6,-4.526301369863013
2006,279.1,120.9,144.7,-3.7112328767123284
2007,286.6,194.99999999999997,91.30000000000001,-4.615068493150685
2008,407.5,232.69999999999996,174.8,-5.084972677595628
2009,429.4,179.5,249.9,-4.012876712328767
2010,371.8,207.6,164.20000000000002,-3.7693150684931505
2011,367.0,273.59999999999997,93.4,-3.9983561643835617
2012,425.5,195.10000000000002,226.39999999999995,-4.505464480874317
2013,271.8,123.3,148.5,-3.979908675799087
2014,407.9,207.2,200.7,-4.22958904109589
2015,288.8,196.7,92.1,-3.9964383561643837
2016,320.6,157.4,163.20000000000002,-3.6396174863387976
2017,398.6,217.60000000000005,181.0,-3.763013698630137
2018,480.3,238.50000000000006,241.8,-3.974794520547945
2019,456.8,236.60000000000002,220.20000000000002,-4.422009132420091
