year,total_precipitation,total_snow,total_rain,avg_temperature
1980,491.09999999999997,261.59999999999997,222.9,-4.807377049180328
1981,630.5,209.30000000000004,421.20000000000005,-4.716986301369863
1982,584.0,318.6,252.99999999999994,-4.85068493150685
1983,576.6,358.4,203.79999999999998,-5.856438356164383
1984,447.2,229.20000000000002,201.6,-4.086612021857924
1985,598.0,315.49999999999994,282.50000000000006,-5.323835616438356
1986,549.2,342.5,206.69999999999996,-4.717534246575343
1987,582.3,271.0,309.5,-4.833698630136986
1988,530.2,310.4,219.7,-3.8259562841530053
1989,669.9,347.7,322.19999999999993,-4.64958904109589
1990,342.3,202.49999999999997,134.0,-4.732054794520548
1991,498.1,232.99999999999997,265.09999999999997,-4.254520547945206
1992,405.2,236.3,160.1,-4.970218579234972
1993,575.1,330.6,240.4,-4.526301369863013
1994,526.8,253.29999999999998,273.50000000000006,-4.02054794520548
1995,491.8,277.30000000000007,214.50000000000003,-4.679178082191781
1996,457.9,230.7,227.2,-4.089617486338797
1997,437.8,309.0,128.8,-6.655342465753424
1998,501.0,254.30000000000004,246.7,-4.508219178082192
1999,476.1,274.50000000000006,195.0,-3.7468493150684927
2000,471.6,232.5,239.1,-4.437704918032787
2001,408.7,284.80000000000007,121.9,-4.279178082191781
2002,415.2,286.69999999999993,128.39999999999998,-3.914520547945205
2003,500.8,226.00000000000003,274.3,-3.276986301369863
2004,512.8,248.10000000000002,252.5,-3.9366120218579232
2005,589.6,282.70000000000005,306.9,-4.2715068493150685
2006,482.0,217.0,265.00000000000006,-2.7794520547945205
2007,574.1,322.1,251.99999999999997,-3.347945205479452
2008,562.5,305.0,257.5,-3.851639344262295
2009,622.1,240.89999999999998,346.29999999999995,-2.5213698630136987
2010,570.9,250.3,320.6,-3.0608219178082194
2011,592.5,316.29999999999995,272.29999999999995,-3.4895890410958907
2012,652.0,249.3,402.70000000000005,-3.2521857923497266
2013,593.0,284.4,308.59999999999997,-3.276164383561644
2014,601.9666666666667,236.0666666666667,365.9,-3.136164383561644
2015,488.7,274.1000000000001,206.1,-3.5405479452054793
2016,434.0,233.10000000000002,200.9,-2.7442622950819673
2017,528.0,266.09999999999997,261.9,-2.5413698630136987
2018,622.5,323.5,299.00000000000006,-3.0704109589041098
2019,646.3,303.0,343.3,-3.8317808219178078
