year,total_precipitation,total_snow,total_rain,avg_temperature
1980,125.39999999999999,23.3,102.1,0.539344262295082
1981,270.09999999999997,37.00000000000001,233.1,-0.27863013698630135
1982,173.3,25.200000000000003,148.1,0.8361643835616438
1983,261.9,25.900000000000002,235.99999999999997,1.1758904109589041
1984,204.20000000000002,7.8999999999999995,196.3,0.3710382513661202
1985,214.20000000000002,28.4,185.79999999999998,-0.3712328767123287
1986,263.5,19.9,237.8,0.11561643835616439
1987,257.3,23.200000000000003,234.09999999999997,0.37835616438356173
1988,249.9,14.5,235.4,0.75
1989,143.5,26.5,117.00000000000003,1.6090410958904109
1990,259.5,17.400000000000006,242.09999999999997,1.5052054794520546
1991,226.3,28.5,197.8,1.2553424657534247
1992,343.2,34.40000000000001,308.8000000000001,0.40027322404371585
1993,262.9,35.1,227.8,0.2389041095890411
1994,196.2,14.899999999999999,181.30000000000004,1.5008219178082192
1995,229.1,41.900000000000006,187.2,1.5756164383561644
1996,344.2,18.000000000000004,326.2,0.37759562841530053
1997,147.4,6.1,124.00000000000001,2.0435616438356163
1998,415.8,15.700000000000001,400.09999999999997,2.151780821917808
1999,218.6,15.9,202.7,1.5490410958904108
2000,135.0,19.6,115.39999999999999,0.9292349726775957
2001,159.0,15.099999999999998,143.9,2.101917808219178
2002,222.70000000000002,16.200000000000003,206.50000000000003,2.573972602739726
2003,225.70000000000002,32.4,193.29999999999998,1.4298630136986301
2004,196.0,13.0,183.0,2.6685792349726776
2005,137.1,12.999999999999998,124.1,1.5904109589041096
2006,172.3,14.6,157.70000000000002,1.9915068493150685
2007,153.0,14.9,138.1,3.0635616438356164
2008,267.2,29.6,237.6,2.1540983606557376
2009,222.20000000000002,11.800000000000002,210.39999999999998,1.9476712328767123
2010,157.1,25.9,131.2,1.0128767123287672
2011,210.0,19.000000000000004,191.0,1.2493150684931507
2012,346.1,42.5,303.6,-0.4150273224043715
2013,229.1,7.300000000000001,221.8,1.5164383561643835
2014,149.6,17.5,132.09999999999997,3.3175342465753426
2015,184.1,36.5,147.60000000000002,2.555890410958904
2016,174.6,33.5,141.1,1.8726775956284152
2017,113.9,10.2,103.7,3.0706849315068494
2018,260.3,15.700000000000003,242.4,2.469771689497717
2019,266.59999999999997,67.5,199.09999999999997,2.5983561643835618
