year,total_precipitation,total_snow,total_rain,avg_temperature
1980,413.7,16.5,397.2,10.378142076502732
1981,441.3,4.0,437.29999999999995,10.55013698630137
1982,472.3,20.1,452.20000000000005,11.024109589041096
1983,491.9,4.7,487.2,10.504383561643836
1984,501.3,24.0,477.30000000000007,9.689617486338799
1985,623.2,12.1,611.1,10.303835616438356
1986,276.6,15.7,260.9000000000001,10.37972602739726
1987,491.0,73.4,417.59999999999997,11.19890410958904
1988,661.2,16.1,645.0999999999999,10.537978142076502
1989,425.5,39.599999999999994,385.9,10.504109589041096
1990,482.0,58.699999999999996,423.30000000000007,10.582739726027397
1991,422.90000000000003,31.599999999999998,391.29999999999995,10.65041095890411
1992,407.8,22.0,385.8,10.384426229508197
1993,493.3,17.700000000000003,475.6000000000001,10.203287671232877
1994,416.4,73.0,343.4,11.02958904109589
1995,337.8,9.1,328.70000000000005,11.05041095890411
1996,395.0,14.999999999999998,380.0,10.348087431693989
1997,263.5,3.0999999999999996,260.40000000000003,11.523287671232877
1998,366.0,13.6,352.4,12.063835616438357
1999,288.7,4.699999999999999,283.99999999999994,12.23095890410959
2000,320.6,33.0,287.6,11.165573770491804
2001,422.9,18.900000000000002,404.0,11.756164383561643
2002,366.0,24.3,341.7,11.811780821917809
2003,646.6,37.1,609.5,10.924383561643836
2004,370.40000000000003,35.10000000000001,335.3,11.46502732240437
2005,435.6666666666667,5.9,429.76666666666665,11.557625570776256
2006,449.2,68.60000000000001,380.5999999999999,12.172876712328769
2007,566.6,33.0,533.6000000000001,11.794794520547946
2008,357.3,13.8,343.50000000000006,11.14535519125683
2009,489.3333333333333,54.90000000000001,434.43333333333334,11.438447488584476
2010,423.7,11.599999999999998,412.1,11.652602739726026
2011,540.1,44.0,496.1,10.753150684931507
2012,490.0,18.699999999999996,471.3,10.669672131147541
2013,614.0,31.099999999999998,582.9,12.349315068493151
2014,504.6,17.700000000000003,486.90000000000003,11.905479452054795
2015,308.3,42.5,265.80000000000007,12.50164383561644
2016,577.0,14.1,562.9000000000001,12.316393442622951
2017,492.5,11.0,481.49999999999994,12.794246575342465
2018,384.8,20.0,364.8,12.592328767123288
2019,403.40000000000003,10.299999999999999,393.1,12.776712328767124
