year,total_precipitation,total_snow,total_rain,avg_temperature
1980,352.9,23.700000000000003,329.2,10.349817850637523
1981,479.3,25.400000000000002,453.9,10.785753424657536
1982,710.9,7.6000000000000005,703.3,11.297808219178082
1983,481.5,8.9,472.6,11.543013698630137
1984,577.7,10.899999999999999,566.8000000000001,10.179781420765028
1985,872.9,11.999999999999998,860.9000000000001,10.072876712328767
1986,717.6,18.400000000000002,699.1999999999998,10.528493150684932
1987,770.2,44.800000000000004,725.4,10.582465753424657
1988,622.0,4.300000000000001,617.6999999999999,10.89344262295082
1989,566.2,13.8,552.4,11.486575342465754
1990,856.4,36.300000000000004,820.1,11.254520547945205
1991,923.8,18.9,904.9000000000001,10.75013698630137
1992,587.7,19.900000000000002,567.8,10.964754098360656
1993,454.8,15.1,439.7,11.012054794520548
1994,892.8000000000001,11.4,881.4000000000001,11.846027397260274
1995,623.3,5.1,618.1999999999999,11.383013698630137
1996,854.3000000000001,7.0,847.3,10.808469945355192
1997,555.7,12.3,543.4000000000001,11.662739726027397
1998,646.5,23.5,623.0,12.078904109589041
1999,389.1,9.8,379.30000000000007,11.917534246575341
2000,376.8,19.5,357.3,11.572677595628416
2001,656.4,27.2,629.1999999999999,11.698904109589042
2002,523.6,9.799999999999999,513.8,11.98904109589041
2003,522.0,23.000000000000004,497.30000000000007,11.779726027397261
2004,681.8000000000001,4.6000000000000005,677.2,11.76448087431694
2005,574.6,7.7,566.9,11.31123287671233
2006,579.7,7.8999999999999995,571.8,11.889315068493152
2007,584.6999999999999,22.000000000000004,562.6999999999999,12.366849315068492
2008,654.8,1.9000000000000001,652.9000000000001,11.474863387978143
2009,564.5,24.8,539.6999999999999,11.53972602739726
2010,536.4,28.200000000000003,508.2,10.736164383561643
2011,581.9,7.4,574.5,11.55041095890411
2012,856.6,25.099999999999998,831.5000000000001,10.674043715846993
2013,589.4,12.399999999999999,577.0,10.828493150684931
2014,561.6,2.6,559.0,12.127397260273973
2015,619.7,46.2,573.5,11.913972602739728
2016,693.8,12.7,681.1,11.899180327868853
2017,720.8,4.7,716.1,12.235616438356164
2018,664.9,12.2,652.7,11.656712328767123
2019,588.4,15.6,572.8000000000001,12.065479452054793
