year,total_precipitation,total_snow,total_rain,avg_temperature
1980,461.8,12.1,449.7000000000001,7.384972677595629
1981,479.0,4.000000000000001,474.99999999999994,7.81945205479452
1982,278.1,23.5,254.59999999999997,8.212602739726027
1983,482.5,12.4,470.1000000000001,7.6778082191780825
1984,481.1,19.299999999999997,461.80000000000007,6.99344262295082
1985,631.4,15.3,616.1000000000001,7.397534246575343
1986,343.7,22.299999999999997,321.4,7.092328767123287
1987,270.0,23.8,246.20000000000005,8.517260273972603
1988,486.6,35.800000000000004,450.8,7.522950819672132
1989,420.8,32.4,388.4,7.934246575342466
1990,576.3,38.4,537.9000000000001,8.38082191780822
1991,357.59999999999997,27.0,330.5999999999999,8.527671232876711
1992,463.1,33.699999999999996,429.4000000000001,7.7920765027322405
1993,402.9,15.999999999999998,386.90000000000003,7.6257534246575345
1994,507.9,22.8,485.09999999999997,8.733424657534247
1995,421.8,6.2,415.6,8.304657534246575
1996,421.3,17.400000000000002,398.70000000000005,7.746721311475411
1997,383.0,10.8,372.2,8.903287671232876
1998,526.7,25.700000000000003,501.0,9.24082191780822
1999,403.2,18.299999999999997,384.90000000000003,9.076164383561645
2000,398.6,18.5,380.1,8.66120218579235
2001,538.6,33.3,505.3,8.855068493150684
2002,533.1,23.4,509.70000000000005,8.692054794520548
2003,590.8,22.1,568.6999999999999,8.32
2004,356.9,14.4,342.5,8.472677595628415
2005,347.0,5.1,341.9,8.230410958904109
2006,412.6,27.3,385.3,8.91835616438356
2007,581.6,23.9,557.7,8.813972602739726
2008,355.2,20.499999999999996,334.7,8.020491803278688
2009,449.8,42.5,407.30000000000007,8.717260273972602
2010,375.8666666666667,21.700000000000003,354.1666666666667,8.641187214611872
2011,437.0,22.400000000000002,414.6,8.011780821917808
2012,501.2,15.599999999999998,485.59999999999997,7.6292349726775965
2013,631.3,12.3,619.0000000000001,8.851506849315069
2014,520.0,18.5,501.5,8.319178082191781
2015,371.3,31.8,339.49999999999994,8.712876712328766
2016,455.1,15.399999999999999,439.7,8.766939890710383
2017,582.9,34.9,548.0,8.525342465753425
2018,526.9333333333333,16.5,510.43333333333334,8.281369863013698
2019,512.0,22.3,489.69999999999993,8.367945205479453
