year,total_precipitation,total_snow,total_rain,avg_temperature
1980,608.1,24.599999999999998,583.4999999999999,9.005191256830601
1981,634.0,23.600000000000005,610.4,9.256712328767122
1982,529.8,44.2,485.6000000000001,9.505205479452055
1983,792.2,30.3,761.9,8.963013698630137
1984,678.6,50.00000000000001,628.6,8.307923497267758
1985,633.7,19.8,613.9,8.951506849315068
1986,396.8,42.99999999999999,353.79999999999995,9.29917808219178
1987,565.4,72.10000000000001,493.30000000000007,10.133424657534245
1988,705.2,38.900000000000006,666.3,9.3551912568306
1989,479.1,101.2,377.90000000000003,9.38958904109589
1990,633.1,71.0,562.0999999999999,10.02027397260274
1991,581.1,71.00000000000001,510.1,9.901917808219178
1992,568.1,61.5,506.6,9.554918032786885
1993,564.9,30.6,534.3,9.215068493150685
1994,685.2,104.5,580.7000000000002,10.182739726027396
1995,341.90000000000003,6.1,335.8,10.304657534246575
1996,620.6,65.4,555.1999999999998,9.399180327868851
1997,403.1,32.900000000000006,370.2,10.598082191780822
1998,540.2,24.9,515.3,11.044383561643835
1999,522.8,26.2,496.60000000000014,10.849315068493151
2000,691.3,50.800000000000004,640.5,10.328415300546448
2001,620.1999999999999,44.4,575.8,10.558904109589042
2002,541.6,45.0,496.59999999999997,10.822465753424657
2003,929.4,71.10000000000001,858.3000000000001,9.836438356164384
2004,465.8,23.9,441.90000000000003,10.614480874316941
2005,576.1,10.3,565.8,10.531506849315068
2006,687.7,67.0,620.6999999999999,11.067123287671233
2007,606.3,71.0,535.3,10.698082191780822
2008,549.7,54.6,495.1,9.975409836065573
2009,568.5,76.0,492.50000000000006,10.698082191780822
2010,656.5,24.900000000000002,631.6000000000001,10.723287671232876
2011,778.5,64.0,714.4999999999999,9.481643835616438
2012,522.9,34.800000000000004,488.1,9.51448087431694
2013,661.1999999999999,37.400000000000006,623.8000000000001,10.992054794520548
2014,722.0,37.7,684.2999999999998,10.180821917808219
2015,488.09999999999997,29.900000000000002,458.20000000000005,10.344109589041096
2016,510.3,19.099999999999998,491.2,10.666666666666666
2017,665.7,30.2,635.5,10.738493150684931
2018,580.3,51.300000000000004,529.0,10.289315068493151
2019,596.6,12.4,584.1999999999999,10.558630136986302
