year,total_precipitation,total_snow,total_rain,avg_temperature
1980,146.9,19.6,127.3,1.1218579234972677
1981,304.7,22.0,282.70000000000005,0.4043835616438356
1982,238.9,32.6,206.29999999999998,1.6457534246575343
1983,272.5,22.100000000000005,250.4,1.329041095890411
1984,232.6,9.2,223.4,1.021311475409836
1985,219.0,26.3,192.70000000000002,0.06219178082191775
1986,250.3,38.5,211.8,0.2605479452054794
1987,293.6,18.500000000000007,275.09999999999997,1.2323287671232876
1988,220.79999999999998,15.2,205.59999999999997,1.6901639344262296
1989,174.6,18.1,156.5,2.3498630136986303
1990,305.7,16.2,289.50000000000006,2.3306849315068496
1991,224.3,42.79999999999999,181.49999999999997,1.730958904109589
1992,311.5,26.900000000000006,284.6,0.9387978142076503
1993,297.1,25.100000000000005,272.0,0.7375342465753424
1994,209.1,10.599999999999998,198.49999999999997,2.121095890410959
1995,255.6,37.9,217.70000000000002,2.1780821917808217
1996,305.3,14.499999999999998,290.8,1.4923497267759565
1997,130.9,7.8999999999999995,123.0,2.88986301369863
1998,431.8,12.700000000000001,419.0999999999999,3.18027397260274
1999,195.3,17.300000000000004,177.99999999999997,2.595068493150685
2000,193.6,17.900000000000006,175.70000000000002,1.503551912568306
2001,139.1,9.0,130.1,2.8835616438356166
2002,173.6,27.0,146.59999999999997,3.4391780821917806
2003,253.6,23.399999999999995,230.2,2.3463013698630135
2004,207.4,12.799999999999999,194.59999999999997,3.5576502732240436
2005,171.4,11.2,160.20000000000002,2.244109589041096
2006,293.4,11.6,281.8,2.7986301369863016
2007,235.4,18.200000000000003,217.2,3.6136986301369864
2008,246.5,26.2,220.3,3.080054644808743
2009,197.7,15.0,182.70000000000002,2.6975342465753425
2010,156.0,27.5,128.5,2.254794520547945
2011,153.5,19.8,133.70000000000002,2.052054794520548
2012,384.5,51.3,333.2,0.5396174863387977
2013,228.9,21.999999999999996,206.89999999999998,2.5560730593607306
2014,367.0,44.800000000000004,322.2,4.227945205479452
2015,319.0,83.9,235.1,3.3263013698630135
2016,215.0,17.4,197.6,2.7234972677595626
2017,169.70000000000002,8.0,161.70000000000002,3.9547945205479453
2018,289.8,11.499999999999998,278.29999999999995,3.5399999999999996
2019,151.8,30.200000000000003,121.60000000000001,3.855525114155251
