year,total_precipitation,total_snow,total_rain,avg_temperature
1980,604.5,33.1,571.4000000000001,1.6193989071038253
1981,446.2,53.6,392.6,2.088767123287671
1982,313.0,28.1,284.9,3.0
1983,681.1,25.9,655.1999999999999,3.0295890410958903
1984,509.59999999999997,24.7,484.9,1.7016393442622952
1985,550.7,30.5,520.2,1.7227397260273971
1986,657.9,20.2,637.7,2.356712328767123
1987,469.6,21.700000000000003,447.90000000000003,1.7915068493150685
1988,603.6,22.599999999999998,575.4000000000001,3.0021857923497266
1989,367.2,19.5,347.70000000000005,3.389041095890411
1990,552.2,26.0,526.2,3.3764383561643836
1991,479.6,53.7,425.90000000000003,2.5608219178082194
1992,297.6,34.2,263.4,2.9483606557377047
1993,636.8,31.7,605.1000000000001,3.1139726027397256
1994,446.2,16.8,429.4,3.3747945205479453
1995,283.4,40.3,240.00000000000003,3.4298630136986303
1996,442.4,23.7,418.7,2.407103825136612
1997,369.2,8.7,360.5,3.5079452054794524
1998,829.4,45.300000000000004,784.1,3.335616438356164
1999,271.2,21.300000000000004,249.89999999999998,2.867945205479452
2000,264.2,24.099999999999998,240.10000000000002,2.7243169398907106
2001,316.9,28.799999999999997,288.1,2.941095890410959
2002,379.6,29.0,350.6,3.6567123287671235
2003,486.9,36.2,450.7,3.6375342465753424
2004,236.7,25.099999999999998,211.6,3.859289617486339
2005,506.5,13.000000000000002,493.5,2.930958904109589
2006,371.5,21.200000000000003,350.3,2.8909589041095893
2007,347.4,29.299999999999997,318.1,4.273698630136987
2008,476.4,29.4,447.0,3.84672131147541
2009,448.5,24.799999999999997,423.70000000000005,2.916986301369863
2010,429.0,54.5,374.5,2.330684931506849
2011,506.40000000000003,20.1,486.30000000000007,3.3893150684931506
2012,669.2,44.500000000000014,624.7,2.381967213114754
2013,638.7,37.7,601.0000000000001,2.9323287671232876
2014,592.2,17.900000000000002,574.3,3.5076712328767123
2015,589.0,41.300000000000004,547.6999999999999,3.8334246575342465
2016,478.3,53.300000000000004,425.0,3.171857923497268
2017,386.0,16.499999999999996,369.50000000000006,3.985753424657534
2018,581.3,23.700000000000003,557.5999999999999,3.9742465753424656
2019,455.26666666666665,24.1,431.1666666666667,4.357442922374429
