year,total_precipitation,total_snow,total_rain,avg_temperature
1980,325.7,33.9,291.7999999999999,-0.2551912568306011
1981,407.2,33.50000000000001,373.69999999999993,-0.014246575342465732
1982,365.9,65.3,300.6,-0.6704109589041095
1983,384.8,59.900000000000006,324.90000000000003,-1.0945205479452054
1984,350.7,78.8,271.9,-0.5314207650273224
1985,474.9,116.99999999999999,357.90000000000003,-0.39342465753424655
1986,384.8,44.6,340.2,-0.8309589041095891
1987,418.1,57.2,360.90000000000003,0.2591780821917808
1988,515.8,107.49999999999999,408.3,0.1901639344262295
1989,458.8,103.00000000000001,355.79999999999995,-0.4717808219178082
1990,260.1,60.7,199.39999999999998,0.14821917808219173
1991,300.8,72.5,224.8,0.016712328767123284
1992,315.25,37.50000000000001,277.74999999999994,-0.476775956284153
1993,397.1,107.70000000000002,289.4,-0.4632876712328768
1994,371.1,44.50000000000001,326.6,0.15068493150684933
1995,349.90000000000003,21.5,328.4,-0.5701369863013699
1996,409.7,93.09999999999998,316.59999999999997,-0.1885245901639344
1997,363.6,73.79999999999998,289.79999999999995,-0.1147945205479452
1998,380.1,50.4,329.70000000000005,0.9917808219178083
1999,408.5,71.1,335.2000000000001,0.5361643835616438
2000,419.6,28.2,391.40000000000003,-0.12595628415300544
2001,297.5,38.6,249.89999999999998,0.4682191780821918
2002,372.2,67.99999999999999,304.20000000000005,0.2202739726027397
2003,344.9,40.30000000000001,304.6000000000001,0.6816438356164384
2004,427.9,80.10000000000001,347.8,0.27103825136612025
2005,427.7,56.20000000000001,371.5,0.5917808219178082
2006,415.5,34.4,381.1000000000001,0.9679452054794521
2007,441.90000000000003,52.9,388.99999999999994,0.6597260273972603
2008,395.8,37.9,357.90000000000003,0.21366120218579232
2009,416.0,48.5,362.8,0.7517808219178082
2010,396.8,63.900000000000006,332.9,1.1723287671232876
2011,423.7,51.2,358.4,0.532054794520548
2012,371.2,36.1,335.1,-0.034153005464480864
2013,375.3,43.10000000000001,332.2,1.1432876712328768
2014,571.9,77.8,494.09999999999997,0.6356164383561644
2015,421.3,49.3,372.0,0.9463013698630136
2016,570.6,58.20000000000001,512.4000000000001,1.471857923497268
2017,507.35,55.95000000000001,451.40000000000003,1.078219178082192
2018,499.75,48.48333333333333,451.26666666666665,1.1723744292237441
2019,499.75,48.48333333333333,451.26666666666665,1.1723744292237441
