year,total_precipitation,total_snow,total_rain,avg_temperature
1980,479.4,9.6,469.80000000000007,9.583060109289617
1981,774.0,3.6,770.4000000000001,9.612602739726027
1982,462.5,27.300000000000004,433.0,9.985753424657535
1983,680.7,19.400000000000002,661.3,9.345205479452055
1984,510.7,28.7,482.00000000000006,8.801639344262295
1985,608.5,9.0,599.5000000000001,9.37013698630137
1986,449.2,31.4,416.79999999999995,8.993972602739726
1987,489.5,41.6,447.8999999999999,10.483835616438355
1988,743.5,12.100000000000001,731.3000000000001,9.50792349726776
1989,447.4,36.49999999999999,410.90000000000003,9.91945205479452
1990,557.7,66.69999999999999,491.00000000000006,10.216438356164383
1991,451.7,38.300000000000004,413.4,10.22931506849315
1992,462.5,17.6,444.90000000000003,9.72103825136612
1993,567.4,17.700000000000003,549.6999999999999,9.568219178082192
1994,606.9,29.3,577.5999999999999,10.540273972602739
1995,360.7,2.0,358.7,10.427123287671233
1996,464.8,15.9,448.8999999999999,9.785245901639344
1997,372.1,9.6,362.50000000000006,11.095616438356165
1998,567.8,17.7,550.0999999999999,11.49068493150685
1999,344.3,14.0,330.29999999999995,11.403561643835618
2000,367.3,23.200000000000003,344.1,11.015300546448087
2001,573.5,32.0,541.5,11.183561643835617
2002,538.5,23.9,514.5999999999999,11.22054794520548
2003,658.0,35.599999999999994,622.4,10.661643835616438
2004,396.3,13.100000000000001,383.2,10.992896174863388
2005,441.2,4.800000000000001,436.40000000000003,10.833972602739726
2006,474.0,32.8,441.20000000000005,11.500821917808219
2007,537.0,27.3,509.70000000000005,11.239178082191781
2008,431.8,15.0,416.80000000000007,10.424590163934427
2009,629.0,28.599999999999998,600.4000000000001,11.306849315068494
2010,465.8,9.9,455.9,11.125753424657535
2011,567.9,14.7,553.2,10.456438356164384
2012,481.8,16.0,465.79999999999995,10.299453551912569
2013,959.1,9.8,949.2999999999997,10.524657534246575
2014,695.8666666666667,33.900000000000006,661.9666666666666,9.818082191780821
2015,391.7,44.9,346.8,10.265753424657534
2016,502.85,21.35,481.5,10.304781420765028
2017,722.65,30.599999999999998,692.05,10.201917808219177
2018,539.0666666666667,29.749999999999993,509.31666666666666,10.266712328767124
2019,539.0666666666667,29.749999999999993,509.31666666666666,10.266712328767124
