year,total_precipitation,total_snow,total_rain,avg_temperature
1980,212.8,50.9,161.90000000000003,1.4838797814207652
1981,235.3,71.8,163.5,0.47013698630136985
1982,153.0,60.699999999999996,92.29999999999998,1.655890410958904
1983,207.0,30.499999999999996,176.5,1.6287671232876713
1984,295.4,85.6,209.8,-0.5784153005464481
1985,139.5,35.10000000000001,104.4,1.4772602739726028
1986,243.3,30.699999999999996,212.6,2.6687671232876715
1987,250.1,45.0,205.10000000000002,2.341095890410959
1988,287.8,69.89999999999999,217.89999999999992,1.7450819672131148
1989,212.1,34.89999999999999,177.2,2.9224657534246576
1990,218.6,52.6,166.00000000000003,3.414520547945205
1991,191.2,28.5,162.7,3.308219178082192
1992,234.8,28.5,206.3,2.1068306010928963
1993,236.6,45.9,190.7,1.7375342465753423
1994,194.2,47.7,146.5,2.5284931506849313
1995,249.89999999999998,12.5,237.40000000000003,2.7405479452054795
1996,242.5,39.2,203.29999999999998,2.7204918032786884
1997,147.7,10.9,136.8,4.14958904109589
1998,284.8,81.8,203.0,3.5493150684931507
1999,278.4,28.000000000000004,250.39999999999998,3.0945205479452054
2000,246.7,46.10000000000001,200.6,2.581693989071038
2001,179.8,56.099999999999994,123.7,3.4852054794520546
2002,168.2,44.900000000000006,123.3,3.490684931506849
2003,255.0,65.90000000000002,189.10000000000002,2.0487671232876714
2004,219.4,55.00000000000001,164.39999999999998,3.5521857923497264
2005,244.29999999999998,38.900000000000006,205.39999999999998,3.6082191780821917
2006,214.5,30.799999999999997,183.7,4.285479452054795
2007,342.4,17.8,324.59999999999997,4.296164383561644
2008,229.1,56.300000000000004,172.8,4.019945355191257
2009,268.7,73.0,195.70000000000002,4.145753424657534
2010,248.20000000000002,97.9,150.29999999999998,3.9558904109589044
2011,205.3,50.300000000000004,155.0,2.882191780821918
2012,285.7,55.00000000000001,230.70000000000002,2.9789617486338797
2013,188.2,24.900000000000002,163.3,4.52054794520548
2014,275.4,70.1,205.3,3.0484931506849318
2015,364.0,81.0,283.0,3.706027397260274
2016,283.0,62.800000000000004,215.00000000000003,3.927049180327869
2017,290.7,58.60000000000001,232.1,4.338082191780822
2018,316.9666666666667,51.70000000000001,265.2666666666667,3.4157077625570778
2019,250.79999999999998,48.199999999999996,202.59999999999994,4.319269406392694
