year,total_precipitation,total_snow,total_rain,avg_temperature
1980,1090.0,18.9,1071.1,14.01256830601093
1981,1198.5,14.6,1183.9,14.11013698630137
1982,1017.8,9.1,1008.7000000000002,14.077260273972602
1983,1462.8,1.5999999999999999,1461.2,13.931506849315069
1984,998.8,12.400000000000002,986.4,13.857650273224042
1985,856.3,14.0,842.3000000000002,14.075068493150685
1986,639.8,19.700000000000003,620.1,14.055890410958902
1987,932.4,3.8000000000000003,928.6,14.542465753424658
1988,683.3,11.7,670.9,14.208196721311475
1989,1130.6,43.9,1086.5,13.89041095890411
1990,932.9,17.2,915.7,14.657260273972602
1991,600.1,10.0,590.0999999999999,14.554246575342466
1992,772.8,21.199999999999996,751.5999999999999,14.058196721311475
1993,794.3,22.6,771.7,14.01041095890411
1994,734.7,23.400000000000002,711.3,14.823835616438355
1995,530.3,9.399999999999999,520.9,14.974246575342466
1996,753.6,7.6,746.0,14.162021857923497
1997,519.1,16.5,502.5999999999999,15.147945205479452
1998,1040.7,4.7,1036.0,15.287123287671234
1999,730.5,0.8999999999999999,729.5999999999999,15.089315068493152
2000,898.5,8.0,890.5000000000001,15.011748633879781
2001,586.3,6.299999999999999,580.0,15.082191780821917
2002,630.5,4.3999999999999995,626.0999999999999,15.463835616438356
2003,906.4,3.5999999999999996,902.8000000000001,14.698082191780822
2004,725.6,15.9,709.7,15.28032786885246
2005,822.2,2.4,819.8,15.155068493150686
2006,717.6,14.3,703.3,15.814246575342466
2007,796.7,0.0,796.7000000000002,15.522191780821919
2008,973.7,8.700000000000001,965.0000000000001,15.19535519125683
2009,847.6,6.199999999999999,841.4,15.305753424657535
2010,901.6,4.3,897.3,15.176986301369864
2011,1298.1,0.5,1297.6000000000001,15.155342465753424
2012,869.7,0.3,869.4,15.515573770491804
2013,1052.5,2.5999999999999996,1049.9,16.15150684931507
2014,886.0,3.0,882.9999999999999,15.613424657534246
2015,844.5,2.7,841.8,15.928219178082193
2016,563.4,17.8,545.6,16.26120218579235
2017,872.15,9.5,862.6500000000001,15.90876712328767
2018,726.8,12.600000000000001,714.1999999999999,15.921826484018263
2019,1040.3,2.1,1038.2,15.493150684931507
