year,total_precipitation,total_snow,total_rain,avg_temperature
1980,30.5,0.0,30.500000000000004,8.34535519125683
1981,45.9,1.4,44.49999999999999,8.003835616438357
1982,47.7,0.7,47.0,8.658904109589042
1983,52.7,5.0,47.7,7.992876712328767
1984,50.1,5.3999999999999995,44.7,7.190983606557377
1985,32.9,2.8000000000000003,30.1,8.009315068493152
1986,43.5,6.1000000000000005,37.400000000000006,8.21972602739726
1987,87.3,5.9,81.4,9.097808219178082
1988,58.4,6.8,51.6,8.315027322404372
1989,28.400000000000002,6.6000000000000005,21.800000000000004,8.584383561643836
1990,92.7,11.1,81.6,9.046027397260275
1991,63.8,3.1,60.699999999999996,8.908493150684931
1992,39.5,1.1,38.400000000000006,8.487158469945356
1993,74.5,13.399999999999999,61.1,8.124657534246575
1994,44.3,2.0,42.3,9.043013698630137
1995,71.9,0.0,71.89999999999999,8.51972602739726
1996,60.0,5.7,54.30000000000001,8.256284153005465
1997,33.6,1.4,32.2,9.12255707762557
1998,49.800000000000004,7.9,41.900000000000006,9.95068493150685
1999,70.3,5.1,65.19999999999999,9.536164383561644
2000,42.800000000000004,4.8999999999999995,37.900000000000006,8.715573770491803
2001,28.6,5.0,23.599999999999998,9.25095890410959
2002,55.8,4.8,51.0,9.57123287671233
2003,73.4,8.9,64.49999999999999,8.984931506849316
2004,55.1,1.5,53.6,9.42103825136612
2005,48.3,11.899999999999999,36.4,9.09013698630137
2006,34.2,6.599999999999999,27.599999999999998,9.501643835616438
2007,98.4,2.1,96.3,9.610958904109589
2008,52.1,12.499999999999998,39.6,8.616120218579235
2009,59.300000000000004,10.6,48.70000000000001,9.225753424657535
2010,96.7,14.2,82.49999999999999,9.191506849315068
2011,74.1,2.8999999999999995,71.2,8.59123287671233
2012,42.2,1.1,41.1,8.458743169398907
2013,62.300000000000004,0.0,62.3,9.717260273972602
2014,76.3,0.3,76.00000000000003,9.138356164383561
2015,32.7,0.8999999999999999,31.799999999999997,9.703013698630137
2016,92.3,4.1,88.19999999999999,9.827049180327869
2017,61.4,0.6,60.8,9.838630136986302
2018,62.13333333333333,1.8666666666666663,60.266666666666666,9.794885844748858
2019,62.13333333333333,1.8666666666666663,60.266666666666666,9.794885844748858
