year,total_precipitation,total_snow,total_rain,avg_temperature
1980,934.7,8.299999999999999,926.3999999999999,13.029234972677596
1981,1353.3,6.1000000000000005,1347.1999999999998,13.124931506849316
1982,699.0,6.9,692.1,12.975342465753425
1983,1062.0,8.6,1053.4,12.828493150684931
1984,1055.0,16.300000000000004,1038.7,12.553005464480874
1985,698.0,12.2,685.8000000000001,13.076986301369864
1986,682.0,10.299999999999999,671.6999999999999,13.19972602739726
1987,621.7,0.4,621.3000000000001,13.835616438356164
1988,913.2,16.000000000000004,897.2,13.158743169398909
1989,997.1,25.5,971.6,12.825205479452054
1990,1001.1,12.0,989.0999999999999,13.493972602739726
1991,532.5,10.0,522.5,13.578356164383562
1992,874.9,4.1,870.8,13.103825136612022
1993,606.6,12.3,594.3,13.134246575342466
1994,634.4,20.0,614.4,13.929863013698629
1995,672.9,2.2,670.7,13.876438356164382
1996,698.8,12.099999999999998,686.6000000000001,13.045901639344264
1997,555.2,11.6,543.5999999999999,13.895616438356164
1998,880.8000000000001,4.0,876.8000000000001,14.503561643835617
1999,716.5,1.7,714.8000000000002,14.028219178082193
2000,629.5,8.1,621.4,13.986612021857924
2001,666.2,4.800000000000001,661.4,14.278356164383563
2002,518.1,4.199999999999999,513.9,14.472876712328768
2003,708.4,3.6,704.8000000000001,13.868493150684932
2004,639.4,2.4,637.0,14.021584699453552
2005,815.0,1.3,813.7,14.14054794520548
2006,813.8,13.500000000000002,800.3,14.745753424657535
2007,861.4,3.1,858.3000000000001,14.22109589041096
2008,701.5,15.0,686.4999999999999,13.738524590163935
2009,847.0,5.999999999999999,841.0,13.911780821917809
2010,873.9,4.0,869.9,13.687123287671234
2011,824.7,2.2,822.5,13.446849315068494
2012,804.7,11.299999999999999,793.2999999999998,13.478415300546448
2013,805.9,1.8,804.1000000000001,14.46958904109589
2014,665.3,15.1,650.2,13.802191780821918
2015,725.5,5.199999999999999,720.3000000000002,14.074794520547945
2016,592.3,4.5,587.8000000000001,14.35983606557377
2017,816.8,0.7,816.1,14.184520547945207
2018,1046.4,23.6,1022.8,13.9213698630137
2019,896.4,6.3,890.0999999999999,13.713972602739727
