year,total_precipitation,total_snow,total_rain,avg_temperature
1980,537.3,87.99999999999999,449.29999999999995,1.3035519125683062
1981,809.7,113.5,696.2,1.5463013698630137
1982,530.1,138.59999999999997,391.5,0.9978082191780822
1983,609.4,137.29999999999998,472.0,0.5632876712328767
1984,635.3,64.39999999999999,570.9000000000001,1.5475409836065572
1985,601.7,92.60000000000001,509.09999999999997,1.2506849315068493
1986,635.1,74.9,558.1,1.1682191780821918
1987,523.4,79.29999999999998,444.1000000000001,1.876986301369863
1988,563.3,129.79999999999998,433.5,2.0961748633879784
1989,698.7,137.0,561.7000000000002,1.2997260273972602
1990,462.8,123.60000000000001,339.2,1.6676712328767125
1991,595.5,106.39999999999999,489.10000000000014,1.4271232876712328
1992,638.3,108.1,529.5999999999999,0.9521857923497268
1993,466.5333333333333,120.9,345.63333333333327,1.3906849315068495
1994,563.9,158.8,405.09999999999997,1.5578082191780822
1995,592.2,122.70000000000002,460.40000000000003,1.3983561643835616
1996,448.4,93.5,354.90000000000003,1.6991803278688524
1997,547.2,121.69999999999999,425.5,1.192054794520548
1998,663.2,68.2,595.0000000000001,2.7213698630136984
1999,639.0,106.79999999999998,532.2,2.356164383561644
2000,522.1,96.9,425.20000000000005,1.5846994535519126
2001,619.7,103.7,516.0,2.2194520547945205
2002,502.59999999999997,87.3,406.1,2.4038356164383563
2003,731.4,83.3,648.1,2.811780821917808
2004,584.6,73.60000000000001,510.99999999999994,2.1346994535519124
2005,672.2,104.6,567.5999999999999,2.2786301369863016
2006,592.7,90.6,502.09999999999997,2.9805479452054797
2007,612.9,82.69999999999999,530.2,2.551780821917808
2008,541.0,111.79999999999998,429.20000000000005,2.099453551912568
2009,632.2,134.1,498.1,2.9893150684931507
2010,562.4,41.900000000000006,520.5000000000001,3.3589041095890413
2011,637.6,126.5,511.1,2.5682191780821917
2012,718.6,122.69999999999999,593.9,2.488524590163934
2013,532.5,107.69999999999999,420.80000000000007,2.9120547945205484
2014,610.8,99.8,511.00000000000006,2.8643835616438356
2015,507.2,56.9,450.29999999999995,2.684109589041096
2016,713.6,96.60000000000002,611.0,2.927322404371585
2017,679.9,112.39999999999999,567.5,3.172328767123288
2018,794.7,143.5,648.1000000000001,3.094246575342466
2019,628.1666666666666,138.19999999999996,489.96666666666675,2.8268493150684932
