year,total_precipitation,total_snow,total_rain,avg_temperature
1980,597.3,30.6,566.7,13.704918032786885
1981,432.3,20.299999999999997,412.0000000000001,14.115616438356163
1982,620.6,28.1,592.5,14.236712328767123
1983,615.5,6.199999999999999,609.3000000000001,14.26054794520548
1984,876.2,17.0,859.2,13.287158469945355
1985,895.9,27.6,868.3000000000001,13.419452054794522
1986,418.4,27.7,390.70000000000005,13.847945205479451
1987,604.5,56.6,547.8999999999999,14.194246575342465
1988,584.0,0.7999999999999999,583.2,14.093169398907104
1989,616.1999999999999,118.89999999999999,497.3,13.977808219178081
1990,870.6,33.9,836.7,14.361917808219179
1991,705.1,79.89999999999999,625.1999999999999,13.747671232876712
1992,621.9,39.6,582.3,13.902459016393443
1993,575.4,64.9,510.49999999999994,13.93945205479452
1994,702.6,59.099999999999994,643.5,15.141369863013699
1995,780.3,0.2,780.1,14.537260273972604
1996,576.2,20.7,555.5,14.192896174863389
1997,424.6,9.299999999999999,415.30000000000007,14.76986301369863
1998,814.1999999999999,37.4,776.8000000000001,15.126849315068494
1999,573.9,0.8,573.1,15.045753424657534
2000,937.5,54.69999999999999,882.8,14.702732240437157
2001,582.4,127.99999999999999,454.4,14.511232876712329
2002,557.7,32.900000000000006,524.8,15.068493150684931
2003,1246.0,47.1,1198.8999999999999,13.965479452054794
2004,977.6,48.2,929.4,14.904371584699453
2005,777.8,25.3,752.5,14.365205479452055
2006,610.0,45.699999999999996,564.3000000000001,15.193424657534248
2007,782.4,10.399999999999999,772.0,15.043561643835615
2008,776.6,36.99999999999999,739.6000000000001,14.383333333333335
2009,679.7,46.6,633.1,14.546301369863013
2010,784.8000000000001,13.1,771.7,14.736164383561643
2011,811.8,48.1,763.6999999999999,14.21123287671233
2012,780.0,25.5,754.5,14.611475409836066
2013,648.1,22.400000000000002,625.7000000000002,15.232328767123288
2014,693.1,27.500000000000004,665.6000000000001,15.536712328767122
2015,774.1,41.8,732.3000000000001,14.10876712328767
2016,785.7,29.9,755.8,14.683879781420766
2017,833.0,29.099999999999998,803.9000000000001,14.856438356164384
2018,911.8000000000001,16.2,895.6,14.83095890410959
2019,566.9,27.9,538.9999999999999,14.70785388127854
