year,total_precipitation,total_snow,total_rain,avg_temperature
1980,289.90000000000003,22.400000000000002,267.5,5.718852459016393
1981,241.70000000000002,52.4,189.3,6.355890410958905
1982,347.9,7.700000000000001,340.20000000000005,6.964657534246575
1983,355.6,17.2,338.4,7.00082191780822
1984,403.3,13.200000000000001,390.1,5.598633879781421
1985,455.7,32.9,422.79999999999995,5.431506849315069
1986,519.3000000000001,27.6,491.69999999999993,5.811506849315068
1987,425.2,22.9,402.29999999999995,6.274246575342466
1988,228.6,9.1,219.50000000000003,6.931147540983607
1989,261.9,11.0,250.89999999999998,7.406301369863014
1990,452.2,39.4,412.8,7.056438356164383
1991,589.7,40.0,549.7,6.259178082191781
1992,353.3,40.4,312.90000000000003,6.4871584699453555
1993,438.9,18.0,420.90000000000003,6.633424657534246
1994,344.8,10.5,334.3,7.217260273972603
1995,366.1,10.0,356.09999999999997,7.1506849315068495
1996,325.6,21.3,304.3,6.637431693989072
1997,467.9,23.7,444.20000000000005,7.45041095890411
1998,395.7,28.200000000000003,367.5,7.7443835616438355
1999,274.4,29.2,245.2,7.475890410958904
2000,226.1,14.199999999999998,211.89999999999998,6.969398907103826
2001,215.1,10.5,204.60000000000002,7.302191780821918
2002,316.8,6.000000000000001,310.8,7.561369863013699
2003,307.2,19.5,287.70000000000005,6.8810958904109585
2004,319.5,27.000000000000004,292.50000000000006,6.943169398907103
2005,279.5,8.0,271.5,6.430410958904109
2006,226.3,15.799999999999999,210.5,6.784931506849315
2007,254.7,31.799999999999997,222.89999999999998,7.570684931506849
2008,320.6,23.3,297.3,7.08688524590164
2009,174.5,8.3,166.2,6.67095890410959
2010,328.1,45.900000000000006,282.20000000000005,5.841917808219178
2011,295.8,3.9,291.9,6.545479452054794
2012,441.2,84.40000000000002,356.8,5.252459016393442
2013,319.7,55.599999999999994,264.09999999999997,6.635890410958904
2014,325.9,15.4,310.5,7.236712328767124
2015,352.7,62.300000000000004,290.40000000000003,7.413150684931507
2016,394.5,16.8,377.7,7.116120218579235
2017,345.1,5.3,339.79999999999995,7.407671232876713
2018,458.3333333333333,16.9,441.4333333333333,7.107123287671232
2019,416.1333333333333,46.2,369.93333333333334,7.608127853881278
