year,total_precipitation,total_snow,total_rain,avg_temperature
1980,706.0,6.3,699.7000000000002,14.097267759562843
1981,386.0,23.300000000000004,362.70000000000005,14.8
1982,644.6,8.7,635.9000000000001,15.164383561643836
1983,596.6,12.2,584.4000000000001,15.191780821917808
1984,700.6,21.5,679.1000000000001,13.876502732240438
1985,606.6,17.5,589.1,13.859726027397262
1986,347.0,14.700000000000001,332.3,14.644383561643835
1987,909.8,22.299999999999997,887.5,14.94054794520548
1988,550.5,4.4,546.0999999999999,14.775956284153006
1989,365.0,26.1,338.90000000000003,15.193972602739727
1990,779.7,31.4,748.3000000000001,14.972876712328768
1991,776.0,26.299999999999997,749.6999999999998,14.660821917808219
1992,541.1,24.3,516.8,14.814754098360655
1993,834.2,48.0,786.1999999999998,14.6213698630137
1994,872.2,48.599999999999994,823.5999999999999,15.793972602739727
1995,596.8,2.2,594.5999999999999,15.263013698630138
1996,834.0,0.5,833.5000000000001,14.706010928961748
1997,618.1,8.8,609.3,15.553698630136987
1998,772.5,24.3,748.2,16.033972602739723
1999,574.8,1.5,573.3000000000001,15.173972602739726
2000,721.2,55.4,665.8000000000001,14.579234972677595
2001,599.3,71.70000000000002,527.6,14.708493150684932
2002,456.6,20.0,436.6,15.196438356164384
2003,985.6,60.4,925.2,13.986575342465754
2004,1090.0,35.400000000000006,1054.6000000000004,14.8
2005,965.4,25.1,940.3000000000001,14.436438356164384
2006,652.5,9.299999999999999,643.1999999999999,15.34054794520548
2007,797.1,24.799999999999997,772.3000000000001,15.085205479452055
2008,705.3666666666667,12.700000000000001,692.6666666666666,14.62231329690346
2009,701.8,29.500000000000004,672.3,14.856986301369863
2010,820.9,36.4,784.4999999999998,14.379999999999999
2011,667.1,32.1,634.9999999999999,14.12082191780822
2012,569.1,35.4,533.7000000000002,14.365300546448086
2013,736.0,33.900000000000006,702.0999999999999,14.821643835616438
2014,521.4,9.100000000000001,512.3000000000001,15.476712328767123
2015,713.8000000000001,16.6,697.2,15.102191780821919
2016,1008.2,57.4,950.8,15.420491803278688
2017,615.5,12.600000000000001,602.9,15.69972602739726
2018,880.0,6.2,873.8,15.44054794520548
2019,703.4,7.4,696.0000000000001,15.804109589041095
