year,total_precipitation,total_snow,total_rain,avg_temperature
1980,91.0,22.500000000000004,68.5,4.7371584699453555
1981,318.9,11.499999999999998,307.4,4.104383561643836
1982,153.5,7.699999999999999,145.8,5.343835616438356
1983,212.6,22.500000000000004,190.10000000000002,5.2254794520547945
1984,194.1,10.5,183.59999999999997,3.9210382513661206
1985,164.2,19.700000000000003,144.5,3.6843835616438354
1986,169.9,14.2,155.70000000000002,4.642191780821918
1987,160.8,10.299999999999999,150.5,5.932054794520547
1988,262.76666666666665,23.933333333333334,238.83333333333334,4.603825136612022
1989,138.3,6.299999999999999,131.99999999999997,6.140273972602739
1990,208.0,7.4,200.20000000000002,6.042191780821918
1991,162.2,10.599999999999998,151.6,5.352876712328767
1992,261.8,29.200000000000003,232.60000000000002,5.123497267759563
1993,204.70000000000002,25.400000000000002,179.29999999999998,4.98986301369863
1994,152.4,17.400000000000002,135.00000000000003,6.409315068493151
1995,206.1,8.6,197.5,5.4421917808219185
1996,287.7,5.100000000000001,282.6,4.919945355191257
1997,143.2,13.399999999999999,129.8,6.262191780821917
1998,219.6,35.7,183.89999999999998,6.966849315068494
1999,277.4,15.7,261.7,6.505205479452055
2000,247.5,11.899999999999999,235.60000000000005,5.201912568306011
2001,131.1,8.399999999999999,122.69999999999999,6.129041095890411
2002,170.3,19.400000000000002,150.90000000000003,6.201369863013698
2003,266.8,36.80000000000002,229.99999999999997,5.382465753424658
2004,230.0,4.6000000000000005,225.40000000000003,6.309289617486338
2005,135.9,12.0,123.89999999999999,5.603013698630137
2006,172.3,8.299999999999999,163.99999999999997,6.414794520547946
2007,122.5,23.1,99.39999999999999,7.0939726027397265
2008,228.4,26.599999999999998,201.79999999999998,5.725136612021858
2009,156.3,12.7,143.6,6.02986301369863
2010,298.7,19.6,279.09999999999997,5.343561643835617
2011,142.3,17.9,122.9,5.066301369863014
2012,329.3,35.3,293.99999999999994,4.507377049180328
2013,229.0,8.2,220.8,6.073424657534247
2014,134.70000000000002,8.6,126.1,7.129041095890411
2015,252.0,42.9,209.1,6.4761643835616445
2016,194.6,15.600000000000001,179.0,6.110109289617487
2017,159.55,36.300000000000004,123.25,6.723972602739726
2018,202.05,21.33333333333333,180.71666666666667,6.450182648401826
2019,202.05,21.33333333333333,180.71666666666667,6.450182648401826
