year,total_precipitation,total_snow,total_rain,avg_temperature
1980,580.8,66.89999999999999,513.9000000000001,2.9726775956284155
1981,615.2,76.19999999999999,533.9000000000001,3.1323287671232873
1982,549.1,69.39999999999998,479.70000000000005,3.053972602739726
1983,554.8,47.0,507.8,2.418904109589041
1984,321.7,24.800000000000004,296.90000000000003,3.9415300546448084
1985,568.3,42.5,525.8,3.0876712328767124
1986,376.3,71.69999999999997,304.6,3.0994520547945204
1987,450.9,65.19999999999999,385.69999999999993,3.3654794520547946
1988,431.6,33.0,398.6000000000001,4.049180327868853
1989,638.3,37.8,600.5,3.483013698630137
1990,484.8,72.89999999999999,411.90000000000003,3.1342465753424658
1991,491.7,50.9,440.5,3.366027397260274
1992,466.9,31.5,435.40000000000003,2.910655737704918
1993,523.4,46.599999999999994,476.8,3.2635616438356165
1994,424.8,53.699999999999996,371.09999999999997,3.663013698630137
1995,447.9,101.4,346.50000000000006,3.4104109589041096
1996,420.0,47.599999999999994,372.3999999999999,3.6256830601092895
1997,426.6,82.89999999999999,343.7,2.6054794520547944
1998,549.3,60.7,488.6,4.093150684931507
1999,475.5,68.9,406.6,4.599726027397261
2000,509.1,74.19999999999999,434.9000000000001,3.2491803278688525
2001,491.2,82.1,409.1,3.660821917808219
2002,349.6,23.8,325.8,4.1287671232876715
2003,578.0,29.3,548.7000000000002,4.5169863013698635
2004,437.2,17.8,419.40000000000003,4.391256830601093
2005,547.5,58.4,489.09999999999997,4.597260273972603
2006,398.7,41.80000000000001,356.9,5.12027397260274
2007,379.1,23.200000000000003,355.9,4.935342465753425
2008,513.3,89.1,424.2000000000001,4.301366120218579
2009,604.0,47.699999999999996,556.3,5.274794520547945
2010,424.1,6.099999999999999,418.0,4.9421917808219185
2011,540.3,62.1,478.19999999999993,3.7063013698630134
2012,585.0,118.5,466.5,3.557377049180328
2013,461.2,63.2,396.1,3.535890410958904
2014,633.5,61.7,571.8,3.7197260273972605
2015,409.0,65.1,339.40000000000003,3.3490410958904113
2016,429.8,56.8,373.0,4.276775956284153
2017,616.9,64.4,552.5000000000001,4.073698630136986
2018,590.0,87.50000000000001,502.50000000000006,3.596438356164384
2019,565.0,65.0,500.0,3.367123287671233
