year,total_precipitation,total_snow,total_rain,avg_temperature
1980,406.3,95.6,310.69999999999993,-3.2726775956284153
1981,448.4,58.199999999999996,390.2,-2.621095890410959
1982,383.5,85.5,293.59999999999997,-3.1610958904109587
1983,460.0,119.99999999999999,340.00000000000006,-3.6482191780821913
1984,411.4,120.80000000000001,290.6,-3.355737704918033
1985,398.1,100.49999999999999,297.59999999999997,-2.910958904109589
1986,428.8,103.29999999999998,325.49999999999994,-3.5019178082191784
1987,370.7,111.69999999999999,256.59999999999997,-2.3602739726027395
1988,496.6,149.5,343.70000000000005,-2.7278688524590162
1989,527.1,112.3,414.80000000000007,-3.452876712328767
1990,416.09999999999997,72.49999999999999,343.6,-3.2545205479452055
1991,274.90000000000003,71.9,203.0,-2.9263013698630136
1992,330.7,68.9,261.79999999999995,-3.0202185792349727
1993,448.1,117.0,331.1,-2.6057534246575345
1994,363.9,51.300000000000004,312.59999999999997,-2.472054794520548
1995,373.8,59.49999999999999,312.20000000000005,-3.2843835616438355
1996,448.9,112.19999999999999,336.70000000000005,-2.95
1997,321.4,72.10000000000001,249.29999999999998,-2.877534246575342
1998,602.3,139.89999999999998,462.4,-1.4027397260273973
1999,341.3,88.89999999999998,246.89999999999998,-1.815890410958904
2000,357.0,97.59999999999998,259.4,-2.789344262295082
2001,365.2,73.10000000000001,292.09999999999997,-1.893150684931507
2002,398.3,84.8,313.4999999999999,-1.8416438356164384
2003,504.3,142.2,362.09999999999997,-3.0013698630136987
2004,389.3,121.7,255.1,-2.3439890710382514
2005,463.4,112.39999999999999,351.00000000000006,-1.9457534246575343
2006,414.2,74.30000000000001,339.9,-1.5786301369863014
2007,532.1,119.5,412.6,-1.6917808219178083
2008,509.1,105.59999999999998,403.50000000000006,-2.5038251366120217
2009,553.8,105.5,444.1,-1.6454794520547946
2010,459.1,118.69999999999999,340.40000000000003,-1.5863013698630137
2011,472.8,108.69999999999997,362.0,-2.082465753424658
2012,454.7,72.7,382.0,-2.662568306010929
2013,468.6,92.8,375.80000000000007,-2.171232876712329
2014,529.2,100.39999999999999,428.80000000000007,-2.6717808219178085
2015,411.9,130.6,281.3,-2.058082191780822
2016,539.5,103.2,433.0,-1.6101092896174862
2017,455.75,113.5,342.25,-1.6901369863013698
2018,469.05,93.36666666666667,375.68333333333345,-1.7804566210045663
2019,469.05,93.36666666666667,375.68333333333345,-1.7804566210045663
