year,total_precipitation,total_snow,total_rain,avg_temperature
1980,360.2,18.9,341.29999999999995,7.57431693989071
1981,299.1,33.89999999999999,265.2,8.490958904109588
1982,360.2,5.3,354.90000000000003,9.02931506849315
1983,450.3,13.299999999999999,437.0,8.974520547945206
1984,544.2,45.49999999999999,498.70000000000005,7.619398907103824
1985,379.8,14.7,365.09999999999997,7.294520547945205
1986,512.8,26.400000000000002,486.4,7.792328767123287
1987,439.9,44.7,395.20000000000005,8.26027397260274
1988,360.3,7.300000000000001,353.00000000000006,8.64344262295082
1989,432.0,4.9,427.09999999999997,9.24
1990,677.1,38.4,638.6999999999999,8.922465753424657
1991,510.6,10.0,500.6000000000001,8.337534246575341
1992,333.90000000000003,17.000000000000004,316.90000000000015,8.67431693989071
1993,545.5,20.200000000000003,525.3,8.341095890410958
1994,614.7,4.5,610.1999999999999,9.412876712328767
1995,530.7,9.799999999999999,520.9,8.674794520547946
1996,551.5,7.1000000000000005,544.4,8.487978142076502
1997,386.7,21.2,365.5,9.427671232876712
1998,494.3,6.799999999999999,487.5,9.804109589041095
1999,373.9,35.5,338.4,9.37068493150685
2000,269.2,15.399999999999999,253.79999999999998,9.04535519125683
2001,487.2,6.4,480.8,9.073698630136986
2002,506.9,3.9,502.99999999999994,9.45041095890411
2003,414.9,51.2,363.7,9.474794520547945
2004,444.4,15.099999999999998,429.29999999999995,9.740983606557377
2005,557.6,8.8,548.8000000000001,8.68164383561644
2006,308.5,20.299999999999997,288.20000000000005,9.42027397260274
2007,501.5,36.9,464.59999999999997,10.10958904109589
2008,347.4,3.3000000000000003,344.1,9.74535519125683
2009,295.1,34.3,260.8,9.536712328767123
2010,554.2,48.300000000000004,505.90000000000003,8.200547945205479
2011,434.4,11.4,423.00000000000006,9.025205479452055
2012,583.3,46.400000000000006,536.9,8.166120218579236
2013,348.46666666666664,24.86666666666667,323.6,9.017808219178082
2014,479.9,13.2,466.7,9.436986301369863
2015,605.5,54.300000000000004,551.2,9.134383561643837
2016,558.4,40.699999999999996,517.7,8.89344262295082
2017,501.4,8.700000000000001,492.70000000000005,9.384794520547945
2018,393.3,15.7,377.6,9.014246575342465
2019,477.0,10.799999999999999,466.19999999999993,9.5786301369863
