year,total_precipitation,total_snow,total_rain,avg_temperature
1980,840.8,96.59999999999998,744.2,5.988251366120218
1981,930.8,64.9,865.9,6.216712328767123
1982,984.6,37.70000000000001,946.8999999999999,7.422739726027398
1983,1108.2,62.800000000000004,1045.4,7.241917808219179
1984,1149.4,84.0,1065.3999999999996,6.5448087431693995
1985,1815.0,103.89999999999999,1709.6,6.1339726027397266
1986,1154.3,75.49999999999999,1076.6000000000001,6.584383561643836
1987,1041.4,102.0,937.2,6.915616438356164
1988,826.3,42.800000000000004,783.4999999999999,7.327322404371585
1989,819.6,44.49999999999999,775.1,8.382465753424658
1990,1151.9,82.0,1069.8999999999999,8.178082191780822
1991,971.3000000000001,92.10000000000001,879.2000000000002,7.688493150684932
1992,1121.8,85.0,1036.8,7.724590163934426
1993,809.3000000000001,70.8,738.5,7.394794520547945
1994,1006.5,38.4,968.1,8.266027397260274
1995,1440.6000000000001,49.49999999999999,1391.1000000000001,7.531506849315068
1996,1590.0,48.199999999999996,1541.8,7.254371584699453
1997,909.9,86.4,823.5000000000001,7.802739726027397
1998,1039.7,85.3,953.3,8.509589041095891
1999,819.1,49.6,769.5,8.274520547945205
2000,588.8,102.4,486.3999999999999,7.31120218579235
2001,959.9,80.39999999999999,879.5,7.298630136986302
2002,879.5,110.0,769.5,8.024109589041096
2003,952.7,58.800000000000004,893.8999999999999,8.212054794520547
2004,1352.2,164.40000000000003,1187.7999999999997,7.983606557377049
2005,993.2,43.00000000000001,950.1999999999999,7.098082191780822
2006,1141.5,57.9,1083.6,7.943561643835617
2007,1185.1,100.0,1085.1,8.407123287671233
2008,913.0,21.4,891.6000000000001,8.03825136612022
2009,912.6,125.29999999999998,787.3,7.472876712328767
2010,1765.5,206.70000000000002,1558.8000000000002,6.86027397260274
2011,1054.7,22.600000000000005,1032.1000000000001,7.3032876712328765
2012,1226.0,96.69999999999999,1129.3000000000002,6.853005464480874
2013,1202.5,91.5,1111.0,7.094520547945206
2014,695.9,41.49999999999999,654.4,8.137534246575342
2015,866.0,80.8,785.1999999999999,8.041780821917808
2016,1067.1,64.5,1002.6,7.885245901639344
2017,888.6,65.5,823.1,7.677534246575343
2018,1101.1,58.8,1041.6,7.313972602739725
2019,941.9,91.5,850.4,8.225753424657535
