year,total_precipitation,total_snow,total_rain,avg_temperature
1980,610.7,66.0,544.7,0.5521857923497268
1981,665.8,75.8,590.0,0.7865753424657534
1982,505.4,46.7,458.69999999999993,2.247123287671233
1983,616.8,68.1,548.7,1.526027397260274
1984,699.8,44.599999999999994,655.2,1.0581967213114754
1985,995.5,104.8,890.7,0.8126027397260273
1986,489.2,48.4,440.8000000000001,1.375068493150685
1987,768.7,148.70000000000005,620.0,0.48958904109589046
1988,703.3,72.7,630.5999999999999,1.860928961748634
1989,539.7,79.6,460.1000000000001,2.1093150684931508
1990,781.1,25.000000000000004,756.1,2.5624657534246573
1991,682.5,50.400000000000006,632.1,1.436986301369863
1992,520.7,33.800000000000004,486.9,1.4101092896174865
1993,716.9,83.1,633.8,1.7156164383561645
1994,578.7,73.49999999999999,505.19999999999993,1.6843835616438354
1995,606.9,57.0,549.9000000000001,2.2605479452054795
1996,532.4,70.89999999999999,461.50000000000006,1.1491803278688524
1997,780.8,79.19999999999999,701.6,1.9624657534246575
1998,555.4,61.400000000000006,494.0,2.3498630136986303
1999,450.4,64.39999999999999,386.0000000000001,1.3635616438356164
2000,586.1,68.5,517.5999999999999,1.251639344262295
2001,421.0,95.50000000000001,325.5,1.4723287671232876
2002,545.0,58.19999999999999,486.8,1.8002739726027397
2003,822.7,46.300000000000004,776.4,2.318082191780822
2004,590.0,118.79999999999998,471.20000000000005,2.0456284153005466
2005,712.3,56.3,656.0,1.3345205479452056
2006,584.9,79.19999999999999,505.70000000000005,1.2668493150684932
2007,481.5,60.8,420.7,2.894246575342466
2008,462.9,100.49999999999999,362.40000000000003,2.814207650273224
2009,768.4,84.1,684.3000000000001,1.264931506849315
2010,620.7,137.20000000000002,476.50000000000006,1.606849315068493
2011,658.0,81.89999999999999,576.1,1.7816438356164381
2012,797.3,69.1,728.2,1.1155737704918034
2013,744.3,93.39999999999998,650.9,1.9353424657534246
2014,730.7,71.89999999999999,658.8,1.8583561643835615
2015,765.1,75.1,690.0,2.741095890410959
2016,701.9,55.0,640.9000000000001,1.696174863387978
2017,783.8,60.3,723.5,2.1939726027397257
2018,903.5,72.6,830.9,2.2794520547945205
2019,946.3,52.900000000000006,893.4000000000001,2.878904109589041
