year,S_12_5,delta_T,P_6_8,SDI,station_id
1980,57.4,-4.525,240.9,-1.073262191,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1981,31.5,-1.638043478,335.2,-0.153427226,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1982,41.4,-1.386956522,406.1,-0.141009997,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1983,52.599999999999994,-0.592391304,164.4,-0.18827075,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1984,36,-1.113043478,431.20000000000005,-0.092688147,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1985,57.4,-1.941304348,201.6,-0.54971893,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1986,25.3,-1.093478261,260.8,-0.105629835,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1987,25.799999999999997,-4.019565217,207.70000000000002,-0.496658115,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1988,39.2,-2.030434783,238.50000000000003,-0.332184164,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1989,44.3,0.29565217391304344,376.4,0.0346946010633326,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1990,62.8,1.46304347826087,335.3,0.2731204463475915,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1991,65.6,-2.219565217,251.4,-0.57663563,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1992,58,-1.283695652,242,-0.306263941,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1993,76.9,-0.664130435,411.79999999999995,-0.123688522,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1994,77.7,-1.198913043,180.7,-0.512392156,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1995,54.49999999999999,-2.744565217,264.2,-0.563799054,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1996,60.7,-1.516304348,278.3,-0.329412922,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1997,54.8,-0.415217391,229.1,-0.098841885,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1998,46.89999999999999,-0.033695652,274.5,-0.005734022,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1999,92.30000000000001,-4.259782609,271.50000000000006,-1.442298154,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2000,71,-0.839130435,208.60000000000002,-0.284104873,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2001,45.300000000000004,-1.389130435,260,-0.241004835,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2002,75.80000000000001,0.7815217391304345,122,0.4812092569654097,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2003,42.7,-0.377173913,411.40000000000003,-0.039042725,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2004,52.7,-1.660869565,289.40000000000003,-0.301295243,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2005,28.8,-0.986956522,185.3,-0.152486906,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2006,32.300000000000004,-1.920652174,412.59999999999997,-0.149954774,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2007,29.9,-1.622826087,221.20000000000002,-0.218269777,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2008,17,0.7956521739130433,161.59999999999997,0.08313249591392713,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2009,38.9,-1.339130435,347.6,-0.149387443,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2010,47.8,-2.690217391,277.79999999999995,-0.461061338,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2011,46,-0.740217391,283.8,-0.11951345,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2012,15.899999999999999,-1.460869565,328.4,-0.070493055,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2013,36.1,-1.739130435,355.4,-0.176105745,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2014,18.5,1.3510869565217392,273.4,0.09105514701984178,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2015,99.4,-0.639130435,295.2,-0.214405861,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2016,76.60000000000001,0.08260869565217392,291,0.021662834886039168,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2017,31.6,1.1847826086956523,295.40000000000003,0.12626805232050078,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2018,26.6,0.19347826086956535,268.8,0.019067888627789804,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
2019,36.2,0.1793478260869565,282.69999999999993,0.022876226262353576,综合5要素_站点_50136_1980_2019_withptype_filled_withptype
1980,59.599999999999994,-2.92826087,269.6,-0.644702675,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1981,33.4,-0.167391304,307.50000000000006,-0.018116578,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1982,43,-0.479347826,462.6,-0.044450564,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1983,69.4,0.7195652173913044,271.3,0.1833218727774263,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1984,36.3,0.551086956521739,423,0.04716862206238788,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1985,51.800000000000004,-0.357608696,331.5,-0.055694054,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1986,29.599999999999994,-0.07826087,255.60000000000002,-0.009024056,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1987,41,-2.576086957,254.70000000000002,-0.412890658,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1988,39.3,-0.693478261,259.5,-0.104578492,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1989,54.99999999999999,1.2923913043478261,261.6,0.27057526690746836,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1990,46.3,3.3847826086956525,339.3,0.46037912514650065,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1991,59.8,-1.086956522,414.7,-0.156323212,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1992,57.4,0.3663043478260867,394.5,0.053148621683642094,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1993,48.60000000000001,0.7532608695652172,347.7,0.10495394367151697,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1994,63.900000000000006,-0.063043478,179.89999999999998,-0.02225615,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1995,47.3,-1.675,273,-0.289040516,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1996,29,-0.282608696,247.49999999999997,-0.032966539,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1997,44.2,0.6076086956521739,383.70000000000005,0.06979195285695303,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1998,37.3,1.3510869565217392,343.6,0.14619897735806847,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1999,28.7,-2.918478261,261.7,-0.318716431,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2000,47.4,0.352173913043478,295.8,0.05622348518432146,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2001,51.400000000000006,-0.208695652,334.90000000000003,-0.031924975,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2002,58.400000000000006,1.846739130434782,118.10000000000002,0.9047389839448442,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2003,17,0.8499999999999999,445.4,0.032362447158873486,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2004,78,-0.552173913,255.8,-0.167647716,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2005,48.50000000000001,0.006521739130434875,153.79999999999998,0.0020419224610221352,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2006,38.5,-0.629347826,361.30000000000007,-0.066858569,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2007,12.600000000000001,0.033695652173912786,240.89999999999998,0.0017543642385022687,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2008,13.799999999999999,1.95,244.7,0.10947694834690368,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2009,24.4,0.0641304347826083,396.8,0.003932551580280453,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2010,39,-1.145652174,323.79999999999995,-0.137518386,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2011,22.500000000000004,0.5478260869565217,263.7,0.04654775778655446,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2012,10.4,0.13369565217391347,271.30000000000007,0.005104289239160093,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2013,32.3,-0.690217391,446.9,-0.049762867,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2014,18.9,2.569565217391304,303.5,0.15943518772948628,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2015,75.3,0.6728260869565217,338.3,0.14927234081550017,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2016,48.5,1.4836956521739133,299.40000000000003,0.23946090148995294,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2017,34.4,2.278260869565217,422.3,0.18509970896932584,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2018,10.5,1.4358695652173916,227.70000000000002,0.06589287459845407,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
2019,14.4,1.3271739130434783,279.06666666666666,0.06821279580623651,综合5要素_站点_50246_1980_2019_withptype_filled_withptype
1980,50.900000000000006,-3.611956522,398.8,-0.459730457,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1981,40.900000000000006,-0.576086957,420.59999999999997,-0.055873056,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1982,42.3,-0.764130435,361.50000000000006,-0.089140255,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1983,63.49999999999999,-0.038043478,251.09999999999997,-0.009578554,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1984,38.3,-0.211956522,365.80000000000007,-0.02212543,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1985,81.89999999999999,-0.591304348,276.40000000000003,-0.174511437,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1986,29.8,-0.369565217,250.49999999999997,-0.043771133,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1987,56.900000000000006,-3.013043478,413.5,-0.413507081,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1988,32.1,-1.05326087,384.2,-0.087747781,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1989,64.7,0.948913043478261,382.8,0.15992145603619637,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1990,43.4,2.9032608695652176,501.5000000000001,0.2506968273107333,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1991,49.9,-1.042391304,545,-0.095247818,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1992,36.5,0.42173913043478267,379,0.04049794488112169,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1993,48.199999999999996,0.40217391304347827,326,0.05926162082454704,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1994,69,-0.52826087,231.5,-0.156703309,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1995,38.4,-1.730434783,252.70000000000002,-0.261809858,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1996,41.2,-0.061956522,343.40000000000003,-0.007409493,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1997,63,0.6130434782608698,321.6,0.11968119079269293,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1998,26.300000000000004,1.4380434782608698,480.6,0.07851388310027728,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1999,33,-2.693478261,359.19999999999993,-0.246693053,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2000,57.199999999999996,0.31630434782608713,269.8,0.06678576357305324,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2001,58.599999999999994,-0.29673913,348.40000000000003,-0.049752949,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2002,102.80000000000001,1.7858695652173915,272.90000000000003,0.6700143310771253,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2003,28.6,1.008695652173913,451,0.06380970072426241,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2004,75.7,-0.870652174,251.6,-0.260811321,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2005,58.8,-0.37826087,179.6,-0.123083025,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2006,36,-0.75,429.90000000000003,-0.06264426,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2007,15.899999999999999,-0.045652174,314.5,-0.002299929,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2008,25.3,1.7597826086956523,345.90000000000003,0.12830500445341,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2009,35.5,0.55,476,0.040923890978646855,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2010,48.10000000000001,-1.27173913,389.9,-0.156444612,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2011,29.1,0.2771739130434783,348.2,0.02309087165347725,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2012,13.3,-0.259782609,257,-0.013386437,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2013,37.5,-1.142391304,504.4,-0.084746263,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2014,16.6,1.603260869565217,302.59999999999997,0.08763146954110228,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2015,89.80000000000001,0.0826086956521738,371.90000000000003,0.019887823140110044,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2016,58,0.9,334.80000000000007,0.15540100159021106,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2017,31.7,1.7369565217391305,332.59999999999997,0.16500050504955466,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2018,29.400000000000002,0.7891304347826086,265.2,0.08711973073082356,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
2019,16.1,0.6576086956521741,285.8,0.03690243701819934,综合5要素_站点_50349_1980_2019_withptype_filled_withptype
1980,49.099999999999994,-1.517391304,256.7,-0.28899309,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1981,38.699999999999996,1.1510869565217392,362.6,0.1224812534420235,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1982,46.4,1.2956521739130435,338.8,0.17686774433936162,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1983,111.1,2.067391304347826,355,0.6449981428825825,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1984,38.6,2.0521739130434784,369.70000000000005,0.21362677561198168,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1985,38.800000000000004,1.1315217391304346,344.3,0.1271059242152282,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1986,31.1,1.6815217391304347,419.40000000000003,0.12436309872904008,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1987,65.9,-1.067391304,292.49999999999994,-0.239577139,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1988,44,1.0282608695652173,264.90000000000003,0.17008495776498894,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1989,43.5,2.525,327.09999999999997,0.3346610892593673,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1990,30.1,4.6847826086956506,347.90000000000003,0.4040397342847386,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1991,90.4,0.8445652173913042,367.7,0.2070163372767178,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1992,48,2.1369565217391306,299.7,0.34099783833641045,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1993,37.3,2.385869565217391,399.6,0.22209080701083173,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1994,38.2,1.6391304347826088,188.9,0.3295425187964659,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1995,44.2,0.6641304347826088,274.4,0.1065481461548328,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1996,18.1,2.843478260869565,380.3,0.13494037429501454,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1997,30.499999999999996,2.533695652173913,272.5,0.28244245944621876,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1998,17.299999999999997,3.7010869565217384,184.79999999999998,0.34441647874357495,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1999,41,-0.457608696,232.70000000000002,-0.080246115,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2000,46.39999999999999,2.559782608695652,289.1,0.409275660622215,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2001,81.89999999999999,2.0695652173913044,217,0.7771360513410944,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2002,46.3,3.928260869565217,231.20000000000002,0.7829290994345127,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2003,8.8,3.62608695652174,396.7,0.0802140533863568,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2004,85.30000000000001,1.6913043478260872,275.19999999999993,0.52213377111332,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2005,51.300000000000004,1.9717391304347827,164.00000000000003,0.6126411234054842,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2006,27.4,1.8478260869565215,313.79999999999995,0.16077994094222253,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2007,28.799999999999997,2.205434782608696,172.79999999999998,0.36523653324289135,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2008,16.6,4.48695652173913,246.10000000000002,0.30130226638970087,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2009,49.8,2.3739130434782614,420.79999999999995,0.2802072070080725,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2010,32.599999999999994,1.1826086956521737,366.20000000000005,0.10496188600312352,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2011,36.7,2.7456521739130437,234.00000000000003,0.4285972715492559,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2012,9.900000000000002,2.1108695652173908,238.5,0.08721685185499338,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2013,34.3,0.5141304347826086,383.63333333333327,0.04583547973020143,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2014,19.1,3.7043478260869565,164.39999999999998,0.427497479902204,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2015,20.6,2.101086956521739,219.9,0.19584334214692276,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2016,31.200000000000003,2.5358695652173915,209.3,0.376032252865063,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2017,36.900000000000006,3.2271739130434787,274.29999999999995,0.432391000482441,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2018,11,2.5836956521739136,310.90000000000003,0.09109032420932395,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
2019,9,2.2652173913043474,293.2,0.0692714859821955,综合5要素_站点_50353_1980_2019_withptype_filled_withptype
1980,16.7,-3.541304348,184.70000000000002,-0.318289218,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1981,21.4,0.21086956521739114,233.19999999999996,0.019259535237615373,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1982,20.9,-0.890217391,312.8,-0.059271223,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1983,19.6,-0.008695652,252.50000000000006,-0.000672048,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1984,26.6,-1.215217391,410.9,-0.078457226,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1985,22.799999999999997,-0.001086957,308.5,-8.00E-05,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1986,22.4,0.15326086956521737,191.2,0.01785206014935182,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1987,26.199999999999996,-2.220652174,197.1,-0.293539703,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1988,32.7,-1.470652174,390.5,-0.122803093,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1989,38,1.4619565217391304,363.5,0.15236851327753012,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1990,25.900000000000002,3.4423913043478254,374.8,0.2371819854588796,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1991,26.9,0.3630434782608695,297.8,0.03267213322279404,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1992,33.2,1.5880434782608692,344.40000000000003,0.15259697369554642,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1993,34.900000000000006,1.4,247.40000000000003,0.1966156270289748,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1994,29.200000000000003,0.02499999999999989,151.6,0.0047804537044238826,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1995,25,0.09565217391304326,164.39999999999998,0.014448517436411502,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1996,33.2,1.2282608695652173,385.09999999999997,0.10558704010261781,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1997,27.799999999999997,1.6228260869565216,274.90000000000003,0.16345550725490673,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1998,16.7,2.5478260869565217,293.3,0.14452428100868503,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1999,19.6,-1.081521739,223.8,-0.094252284,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2000,45.8,0.7891304347826085,163.6,0.2194355751649144,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2001,23.6,1.1032608695652175,139,0.18583865499842148,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2002,41.699999999999996,2.921739130434782,222.7,0.5443865360185486,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2003,27.1,1.1195652173913044,246.5,0.12253466791023894,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2004,54.99999999999999,-1.155434783,143.59999999999997,-0.439161314,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2005,35,0.07717391304347843,257.5,0.010444829648736725,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2006,43.2,-0.163043478,211.5,-0.033129384,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2007,38.7,0.17826086956521756,126,0.05427549172346737,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2008,32.8,2.851086956521739,239.10000000000002,0.3893157329481782,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2009,23.2,1.7217391304347827,262.7,0.151416091227763,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2010,43.099999999999994,-1.823913043,194.29999999999998,-0.40229566,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2011,24.1,0.6413043478260871,206.9,0.07430312772703106,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2012,16.4,0.20108695652173916,224.4,0.014624170583452376,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2013,51.10000000000001,-1.189130435,495.2,-0.122433875,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2014,22,2.1706521739130435,334.0999999999999,0.1424630404575655,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2015,23.200000000000003,1.559782608695652,204.5,0.1760021713469356,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2016,29.599999999999998,2.4684782608695657,183.39999999999998,0.3960157656187451,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2017,18.799999999999997,2.608695652173913,200.20000000000002,0.2436275135765319,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2018,13.799999999999999,2.3536231884057974,192.60000000000002,0.1676775062124535,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
2019,11,2.946739130434782,261.43333333333334,0.12346429156061076,综合5要素_站点_50425_1980_2019_withptype_filled_withptype
1980,31.799999999999997,-4.790217391,362.70000000000005,-0.418710137,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1981,34,-1.004347826,286.50000000000006,-0.118731614,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1982,34.9,-2.294565217,405.6,-0.196900192,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1983,43.7,-1.526086957,355.90000000000003,-0.186804017,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1984,58.800000000000004,-2.095652174,461.4,-0.266428044,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1985,47.2,-1.857608696,354.50000000000006,-0.246563148,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1986,32.3,-1.997826087,271.29999999999995,-0.236888978,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1987,38.099999999999994,-4.751086957,239.29999999999998,-0.752963892,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1988,52.099999999999994,-2.866304348,492.80000000000007,-0.302354511,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1989,33.5,-0.510869565,353.4,-0.048276109,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1990,50.7,1.4456521739130435,425.50000000000006,0.1718089001585652,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1991,42.3,-2.338043478,371.59999999999997,-0.265355157,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1992,32.2,-0.995652174,271.90000000000003,-0.117433673,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1993,27.900000000000002,-0.894565217,350.69999999999993,-0.070943726,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1994,51.800000000000004,-2.038043478,205.60000000000002,-0.510730582,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1995,32.4,-2.811956522,251.8,-0.360243292,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1996,65.8,-1.780434783,410.9,-0.284347423,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1997,52.800000000000004,-0.465217391,362.8,-0.067499668,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1998,22.9,0.5423913043478258,281.7,0.04391985064927726,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
1999,31.2,-3.37173913,259.79999999999995,-0.403204967,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2000,41.5,-1.016304348,212.99999999999997,-0.196990247,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2001,52.2,-1.365217391,209.39999999999998,-0.338539654,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2002,57.2,0.5750000000000003,161.60000000000002,0.20214477397624067,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2003,24.1,-0.865217391,312.70000000000005,-0.066448042,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2004,109.10000000000001,-2.625,149.49999999999997,-1.901578135,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2005,83.9,-2.364130435,197.5,-0.998717921,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2006,55.8,-2.342391304,302,-0.431221395,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2007,45.099999999999994,-1.577173913,165.4,-0.427197204,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2008,40.8,0.6021739130434782,199.29999999999998,0.12259511837754644,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2009,33.6,-0.501086957,323.49999999999994,-0.051867694,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2010,55.3,-3.506521739,202.49999999999997,-0.952385695,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2011,55.1,-1.620652174,333.9,-0.266556885,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2012,19.800000000000004,-1.954347826,302.4,-0.127497291,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2013,40,-2.558695652,537.3,-0.190094434,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2014,18.200000000000003,0.5043478260869563,392.3,0.023332510890392198,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2015,81.8,-0.730434783,397.29999999999995,-0.149971862,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2016,108.10000000000002,0.21413043478260868,182.10000000000002,0.126347416309286,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
2017,37.1,0.518478260869565,266.1,0.07198791629731756,综合5要素_站点_50434_1980_2019_withptype_filled_withptype
