station_id,year,winter_snow,winter_temp,spring_temp,temp_diff,PSI,sid,region
57037.0,2011,25.9,-0.05999999999999991,13.479347826086956,13.539347826086956,350.66910869565214,57037,华北地区
57037.0,2012,14.200000000000001,-0.7098901098901098,13.91413043478261,14.62402054467272,207.66109173435262,57037,华北地区
57037.0,2013,12.2,0.49444444444444446,15.277173913043478,14.782729468599033,180.3492995169082,57037,华北地区
57037.0,2014,22.6,0.5422222222222222,14.21086956521739,13.668647342995168,308.9114299516908,57037,华北地区
57037.0,2015,12.100000000000001,1.0000000000000002,13.838043478260872,12.838043478260872,155.34032608695657,57037,华北地区
57037.0,2016,6.3,0.6263736263736264,14.375000000000002,13.748626373626376,86.61634615384617,57037,华北地区
57037.0,2017,19.7,2.3855555555555554,14.033695652173915,11.64814009661836,229.46835990338167,57037,华北地区
57037.0,2018,34.00000000000001,-0.32111111111111107,15.304710144927537,15.625821256038648,531.2779227053142,57037,华北地区
57037.0,2019,8.399999999999999,0.1677966101694915,14.716304347826087,14.548507737656596,122.20746499631538,57037,华北地区
57046.0,1980,20.5,-6.633333333333334,5.646739130434782,12.280072463768116,251.74148550724638,57046,华北地区
57046.0,1981,45.49999999999999,-5.151111111111111,7.036956521739131,12.188067632850242,554.5570772946859,57046,华北地区
57046.0,1982,45.800000000000004,-4.7811111111111115,6.192391304347827,10.973502415458938,502.5864106280194,57046,华北地区
57046.0,1983,27.9,-5.8711111111111105,5.4380434782608695,11.30915458937198,315.52541304347824,57046,华北地区
57046.0,1984,26.4,-6.50879120879121,6.363043478260869,12.871834687052079,339.81643573817485,57046,华北地区
57046.0,1985,44.699999999999996,-6.078888888888888,5.697826086956521,11.776714975845408,526.4191594202897,57046,华北地区
57046.0,1986,26.300000000000004,-5.365555555555555,6.328260869565218,11.693816425120772,307.54737198067636,57046,华北地区
57046.0,1987,38.1,-2.67,6.065217391304348,8.735217391304348,332.81178260869564,57046,华北地区
57046.0,1988,48.1,-4.565934065934067,4.883695652173912,9.449629718107978,454.52718944099377,57046,华北地区
57046.0,1989,66.0,-5.29,5.0271739130434785,10.31717391304348,680.9334782608696,57046,华北地区
57046.0,1990,77.39999999999998,-3.7111111111111104,5.943478260869565,9.654589371980675,747.2652173913041,57046,华北地区
57046.0,1991,23.6,-3.804444444444445,5.788043478260871,9.592487922705317,226.3827149758455,57046,华北地区
57046.0,1992,19.3,-4.152747252747252,6.094565217391306,10.247312470138558,197.7731306736742,57046,华北地区
57046.0,1993,45.300000000000004,-4.383333333333334,5.594565217391303,9.977898550724637,451.9988043478261,57046,华北地区
57046.0,1994,27.4,-4.840000000000001,6.759782608695653,11.599782608695655,317.8340434782609,57046,华北地区
57046.0,1995,35.3,-4.79,6.275000000000002,11.065000000000001,390.59450000000004,57046,华北地区
57046.0,1996,31.0,-5.631868131868132,4.5086956521739125,10.140563784042044,314.35747730530335,57046,华北地区
57046.0,1997,49.2,-3.3288888888888883,7.356521739130434,10.685410628019323,525.7222028985507,57046,华北地区
57046.0,1998,20.3,-4.328888888888889,6.8326086956521745,11.161497584541063,226.57840096618358,57046,华北地区
57046.0,1999,6.9,-2.3044444444444445,6.931521739130434,9.23596618357488,63.72816666666667,57046,华北地区
57046.0,2000,37.4,-4.815384615384615,7.955434782608696,12.77081939799331,477.6286454849498,57046,华北地区
57046.0,2001,57.79999999999999,-3.0133333333333328,7.353260869565218,10.36659420289855,599.1891449275361,57046,华北地区
57046.0,2002,62.0,-3.5488888888888885,6.673913043478261,10.22280193236715,633.8137198067633,57046,华北地区
57046.0,2003,61.29999999999999,-3.8011111111111107,6.1695652173913045,9.970676328502416,611.202458937198,57046,华北地区
57046.0,2004,50.0,-4.45054945054945,8.356521739130434,12.807071189679885,640.3535594839942,57046,华北地区
57046.0,2005,36.5,-4.933333333333334,7.55,12.483333333333334,455.6416666666667,57046,华北地区
57046.0,2006,77.3,-4.552222222222222,7.978260869565216,12.530483091787438,968.6063429951689,57046,华北地区
57046.0,2007,18.0,-2.513333333333333,7.806521739130435,10.319855072463769,185.75739130434783,57046,华北地区
57046.0,2008,51.800000000000004,-6.543956043956044,8.356521739130436,14.90047778308648,771.8447491638797,57046,华北地区
57046.0,2009,23.400000000000002,-2.737777777777777,7.365217391304348,10.102995169082126,236.41008695652178,57046,华北地区
57046.0,2010,27.1,-2.8466666666666667,6.196739130434783,9.04340579710145,245.07629710144928,57046,华北地区
57046.0,2011,42.8,-5.351111111111111,6.356521739130436,11.707632850241547,501.0866859903382,57046,华北地区
57046.0,2012,27.0,-6.232967032967033,7.265217391304348,13.49818442427138,364.4509794553273,57046,华北地区
57046.0,2013,34.7,-3.72,8.954347826086957,12.674347826086958,439.7998695652175,57046,华北地区
57046.0,2014,34.8,-3.7999999999999994,7.509782608695652,11.30978260869565,393.5804347826086,57046,华北地区
57046.0,2015,28.3,-3.5777777777777784,7.41195652173913,10.989734299516908,311.0094806763285,57046,华北地区
57046.0,2016,31.4,-4.559340659340659,7.398913043478259,11.958253702818919,375.48916626851405,57046,华北地区
57046.0,2017,50.00000000000001,-2.1744444444444446,6.965217391304347,9.139661835748791,456.9830917874396,57046,华北地区
57046.0,2018,60.9,-4.866666666666666,9.155434782608696,14.022101449275361,853.9459782608694,57046,华北地区
57046.0,2019,43.99999999999999,-5.0,7.770652173913043,12.770652173913042,561.9086956521737,57046,华北地区
57106.0,1980,4.3,2.738333333333333,13.145652173913044,10.40731884057971,44.75147101449276,57106,华北地区
57106.0,1981,4.6000000000000005,3.2666666666666675,14.929347826086953,11.662681159420286,53.64833333333332,57106,华北地区
57106.0,1982,12.000000000000002,2.8355555555555556,13.115217391304347,10.27966183574879,123.3559420289855,57106,华北地区
57106.0,1983,8.6,2.2033333333333336,13.07826086956522,10.874927536231887,93.52437681159422,57106,华北地区
57106.0,1984,12.8,2.063736263736264,13.721739130434786,11.658002866698522,149.2224366937411,57106,华北地区
57106.0,1985,15.200000000000001,2.551111111111111,13.729347826086958,11.178236714975846,169.90919806763287,57106,华北地区
57106.0,1986,3.6999999999999997,3.065555555555555,13.665217391304349,10.599661835748794,39.21874879227053,57106,华北地区
57106.0,1987,1.8,5.184444444444445,13.991304347826087,8.806859903381643,15.852347826086957,57106,华北地区
57106.0,1988,9.700000000000001,3.471428571428571,13.032608695652176,9.561180124223604,92.74344720496897,57106,华北地区
57106.0,1989,25.5,2.554444444444444,12.914130434782608,10.359685990338164,264.17199275362316,57106,华北地区
57106.0,1990,26.0,3.693333333333333,13.41413043478261,9.720797101449277,252.74072463768118,57106,华北地区
57106.0,1991,7.0,4.007777777777778,13.6,9.592222222222222,67.14555555555556,57106,华北地区
57106.0,1992,10.3,3.7373626373626374,13.950000000000001,10.212637362637363,105.19016483516485,57106,华北地区
57106.0,1993,5.4,3.8355555555555547,13.552173913043477,9.716618357487922,52.46973913043478,57106,华北地区
57106.0,1994,12.0,3.3211111111111107,14.282608695652176,10.961497584541064,131.53797101449277,57106,华北地区
57106.0,1995,5.5,3.502222222222222,14.396739130434785,10.894516908212562,59.91984299516909,57106,华北地区
57106.0,1996,12.899999999999999,2.8857142857142852,12.479347826086956,9.593633540372672,123.75787267080744,57106,华北地区
57106.0,1997,10.999999999999998,3.5211111111111113,14.889130434782606,11.368019323671495,125.04821256038643,57106,华北地区
57106.0,1998,2.9000000000000004,3.5344444444444454,14.959782608695651,11.425338164251205,33.133480676328496,57106,华北地区
57106.0,1999,1.7,5.405555555555556,14.293478260869563,8.887922705314008,15.109468599033812,57106,华北地区
57106.0,2000,6.4,3.602197802197803,15.236956521739133,11.63475871954133,74.46245580506451,57106,华北地区
57106.0,2001,5.4,4.766666666666666,15.27282608695652,10.506159420289855,56.73326086956522,57106,华北地区
57106.0,2002,7.7,4.153333333333333,14.543478260869563,10.39014492753623,80.00411594202897,57106,华北地区
57106.0,2003,5.000000000000001,4.138888888888888,14.48804347826087,10.349154589371981,51.745772946859915,57106,华北地区
57106.0,2004,3.1,4.046153846153846,14.744565217391301,10.698411371237455,33.16507525083611,57106,华北地区
57106.0,2005,8.5,3.637777777777779,15.613043478260868,11.975265700483089,101.78975845410625,57106,华北地区
57106.0,2006,6.2,3.5466666666666664,15.202173913043477,11.65550724637681,72.26414492753622,57106,华北地区
57106.0,2007,9.399999999999999,4.692222222222222,15.143478260869562,10.45125603864734,98.24180676328498,57106,华北地区
57106.0,2008,17.0,2.59010989010989,15.492391304347828,12.902281414237939,219.33878404204495,57106,华北地区
57106.0,2009,4.0,4.303333333333334,14.229347826086958,9.926014492753623,39.70405797101449,57106,华北地区
57106.0,2010,4.5,4.874444444444445,13.466304347826085,8.59185990338164,38.66336956521738,57106,华北地区
57106.0,2011,4.6,2.663333333333333,14.005434782608699,11.342101449275365,52.173666666666676,57106,华北地区
57106.0,2012,10.4,2.9021978021978017,14.610869565217392,11.708671763019591,121.77018633540375,57106,华北地区
57106.0,2013,5.7,4.088888888888889,15.995652173913046,11.906763285024157,67.8685507246377,57106,华北地区
57106.0,2014,15.3,3.5144444444444454,14.10217391304348,10.587729468599035,161.99226086956523,57106,华北地区
57106.0,2015,2.4,3.9111111111111105,14.72391304347826,10.812801932367151,25.950724637681162,57106,华北地区
57106.0,2016,5.999999999999999,3.5604395604395602,14.627173913043478,11.066734352603918,66.4004061156235,57106,华北地区
57106.0,2017,2.7,4.8711111111111105,14.384782608695653,9.513671497584543,25.686913043478267,57106,华北地区
57106.0,2018,13.899999999999999,3.1533333333333333,15.670652173913044,12.517318840579712,173.99073188405796,57106,华北地区
57106.0,2019,5.8,3.364406779661017,14.746739130434786,11.382332350773769,66.01752763448786,57106,华北地区
57127.0,1980,13.799999999999997,2.978333333333333,13.877173913043478,10.898840579710145,150.40399999999997,57127,华北地区
57127.0,1981,11.6,3.5266666666666664,15.38478260869565,11.858115942028984,137.5541449275362,57127,华北地区
57127.0,1982,7.3,3.3377777777777786,14.384782608695653,11.047004830917874,80.64313526570048,57127,华北地区
57127.0,1983,12.500000000000002,2.647777777777778,14.06086956521739,11.413091787439612,142.66364734299518,57127,华北地区
57127.0,1984,12.099999999999998,2.8230769230769233,14.889130434782608,12.066053511705684,145.99924749163876,57127,华北地区
57127.0,1985,5.9,3.38,14.503260869565217,11.123260869565218,65.62723913043479,57127,华北地区
57127.0,1986,14.5,3.2655555555555553,14.326086956521738,11.060531400966184,160.37770531400966,57127,华北地区
57127.0,1987,4.7,4.3933333333333335,14.593478260869567,10.200144927536233,47.94068115942029,57127,华北地区
57127.0,1988,8.5,3.29010989010989,14.017391304347827,10.727281414237936,91.18189202102246,57127,华北地区
57127.0,1989,53.3,3.065555555555555,14.096739130434786,11.03118357487923,587.962084541063,57127,华北地区
57127.0,1990,40.2,3.5577777777777784,14.635869565217394,11.078091787439616,445.3392898550726,57127,华北地区
57127.0,1991,3.6,4.338888888888889,14.328260869565218,9.98937198067633,35.961739130434786,57127,华北地区
57127.0,1992,10.4,3.7076923076923074,14.776086956521738,11.06839464882943,115.11130434782608,57127,华北地区
57127.0,1993,29.3,3.7633333333333328,14.328260869565218,10.564927536231885,309.55237681159423,57127,华北地区
57127.0,1994,22.200000000000003,3.3322222222222226,15.041304347826088,11.709082125603866,259.94162318840586,57127,华北地区
57127.0,1995,20.5,4.180000000000001,14.940217391304348,10.760217391304348,220.58445652173913,57127,华北地区
57127.0,1996,10.299999999999999,3.4571428571428573,13.396739130434783,9.939596273291926,102.37784161490683,57127,华北地区
57127.0,1997,13.8,4.0200000000000005,15.842391304347826,11.822391304347825,163.149,57127,华北地区
57127.0,1998,5.5,4.223333333333333,15.242391304347825,11.019057971014492,60.6048188405797,57127,华北地区
57127.0,1999,0.0,5.485555555555555,15.183695652173913,9.698140096618358,0.0,57127,华北地区
57127.0,2000,9.7,3.629670329670329,16.515217391304347,12.885547061634018,124.98980649784997,57127,华北地区
57127.0,2001,9.7,4.738888888888889,15.796739130434785,11.057850241545896,107.26114734299519,57127,华北地区
57127.0,2002,5.7,4.551111111111111,15.497826086956524,10.946714975845413,62.39627536231886,57127,华北地区
57127.0,2003,11.2,4.415555555555556,15.047826086956523,10.632270531400966,119.08142995169081,57127,华北地区
57127.0,2004,1.9,4.945054945054944,16.109782608695653,11.164727663640708,21.212982560917343,57127,华北地区
57127.0,2005,15.899999999999999,3.9033333333333333,16.641304347826086,12.737971014492754,202.53373913043475,57127,华北地区
57127.0,2006,11.2,4.176666666666667,16.243478260869566,12.0668115942029,135.14828985507248,57127,华北地区
57127.0,2007,0.7999999999999999,4.803333333333334,16.717391304347828,11.914057971014493,9.531246376811595,57127,华北地区
57127.0,2008,11.100000000000001,3.5791208791208784,16.933695652173913,13.354574773053034,148.2357799808887,57127,华北地区
57127.0,2009,1.0,5.0377777777777775,15.620652173913046,10.582874396135267,10.582874396135267,57127,华北地区
57127.0,2010,4.1000000000000005,5.296666666666667,14.903260869565216,9.606594202898549,39.38703623188405,57127,华北地区
57127.0,2011,3.3,3.851111111111111,15.665217391304346,11.814106280193235,38.986550724637674,57127,华北地区
57127.0,2012,1.3,4.610989010989011,16.756521739130438,12.145532728141427,15.789192546583855,57127,华北地区
