year,S_12_5,delta_T,P_6_8,SDI,station_id
1986,14.6,4.640217391304349,127.7,0.5259662591972565,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
1987,16.400000000000002,3.904347826086956,85.80000000000001,0.7367951028850463,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
1988,19.9,2.6141304347826084,104.60000000000001,0.4921348236832399,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
1989,10.0,6.088043478260869,60.400000000000006,0.9898425428928714,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
1990,13.9,5.85217391304348,158.1,0.5109458249516485,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
1991,15.100000000000001,3.6293478260869563,104.19999999999999,0.5204222327937562,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
1992,11.5,5.2619565217391315,191.0,0.3149967265889262,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
1993,6.7,4.521739130434782,122.5,0.24510020049236222,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
1994,6.6,5.407608695652175,97.4,0.3623182119138399,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
1995,12.7,3.5597826086956514,165.3,0.27168169643413376,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
1996,5.6,4.760869565217392,165.1,0.16040938689181233,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
1997,8.4,6.358695652173913,88.1,0.5987662254166232,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
1998,6.8,7.654347826086957,156.8,0.32962546390830766,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
1999,10.299999999999999,5.6717391304347835,79.5,0.7247539131559346,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2000,11.700000000000001,5.626086956521739,88.69999999999999,0.7329780314248621,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2001,8.799999999999999,5.656521739130435,81.19999999999999,0.6047905708609111,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2002,6.300000000000001,6.831521739130434,72.5,0.5847223288758441,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2003,25.000000000000004,5.805434782608694,144.4,0.9974619365722321,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2004,4.1000000000000005,6.245652173913044,189.60000000000005,0.13427624321756837,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2005,13.1,5.013043478260869,50.49999999999999,1.2725637450067038,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2006,5.800000000000001,5.164130434782608,107.7,0.2752806348173592,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2007,12.0,5.702173913043478,211.0,0.32260452048550436,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2008,17.7,7.017391304347825,124.29999999999998,0.9904521893128209,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2009,8.7,7.170652173913043,111.16666666666666,0.5556573692485952,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2010,20.53333333333333,3.3369565217391304,67.0,1.0060739831654208,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2011,7.9,4.7565217391304335,53.0,0.6945088815268251,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2012,14.299999999999999,5.291304347826087,159.8,0.47024997234201976,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2013,7.100000000000001,5.88804347826087,111.7,0.37059567709013086,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2014,1.5,7.904347826086956,46.8,0.2474998316863684,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2015,25.499999999999996,6.405434782608695,78.2,2.059620893135137,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2016,13.9,6.98586956521739,93.0,1.0318623940554381,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2017,10.7,6.902717391304349,94.85000000000001,0.7697248139969001,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2018,11.833333333333332,6.764673913043478,88.68333333333332,0.8915243880242242,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
2019,14.099999999999998,6.764673913043478,88.68333333333332,1.062295256716188,综合5要素_站点_53195_1980_2019_withptype_filled_withptype
1980,6.800000000000001,5.010869565217392,45.1,0.7374480467541872,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1981,5.6,7.224999999999998,242.10000000000002,0.16636159439894904,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1982,2.3,6.983695652173913,95.80000000000001,0.16575482864149071,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1983,20.2,6.585869565217391,143.6,0.9193490762863504,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1984,3.1,5.593478260869565,138.60000000000002,0.12411697072303682,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1985,12.8,4.382608695652174,98.20000000000002,0.5648989955480447,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
