year,total_precipitation,total_snow,total_rain,avg_temperature
1980,978.2,59.8,918.4,14.186612021857924
1981,928.6999999999999,40.5,888.2,14.650684931506849
1982,1791.6,28.0,1763.6,14.638356164383561
1983,1142.0,16.3,1125.7,14.810684931506849
1984,1496.5,42.4,1454.1,13.984972677595628
1985,825.6,82.39999999999999,743.1999999999998,14.067671232876712
1986,586.9,30.599999999999998,556.3,14.914794520547945
1987,1137.6,94.9,1042.7,14.74027397260274
1988,566.4,37.4,529.0,14.87704918032787
1989,1190.8,170.1,1020.7,14.188493150684932
1990,1063.2,42.7,1020.4999999999998,15.03041095890411
1991,1037.7,82.2,955.5,14.385205479452056
1992,476.3,62.0,414.3,14.724043715846994
1993,738.1,56.70000000000001,681.4,14.384931506849314
1994,702.1,77.5,624.6,15.735342465753424
1995,748.9,6.1,742.8000000000001,15.421643835616438
1996,1239.3,35.0,1204.3,14.768306010928962
1997,544.0,23.299999999999997,520.7000000000002,15.751780821917807
1998,1350.3,114.8,1235.5,16.021095890410958
1999,644.3,19.3,625.0,15.957260273972603
2000,1575.0,52.0,1523.0000000000002,15.42896174863388
2001,622.0,175.5,446.49999999999994,15.657534246575343
2002,884.8,80.89999999999999,803.9,15.967671232876711
2003,1385.7,79.5,1306.2000000000003,14.877260273972603
2004,712.2,50.5,661.6999999999999,15.957377049180327
2005,1394.3,35.0,1358.9,15.193424657534248
2006,1076.2,60.1,1016.0999999999999,16.146027397260273
2007,1153.2,6.9,1146.3,16.154794520547945
2008,989.1,61.6,927.5,15.58551912568306
2009,854.6999999999999,83.0,771.7,15.832602739726026
2010,851.9,49.8,802.0999999999999,15.902739726027397
2011,688.1,32.7,655.4,15.444931506849315
2012,574.8,32.1,542.5000000000001,15.736338797814208
2013,693.7,29.799999999999997,663.8999999999999,16.596438356164384
2014,1070.2,39.0,1031.2,15.06191780821918
2015,821.9,45.29999999999999,776.6,15.173972602739726
2016,970.7,20.9,949.8000000000002,15.60655737704918
2017,1142.4,35.9,1106.4999999999998,15.790958904109589
2018,1165.5,87.8,1077.7,15.473698630136985
2019,524.5,52.9,471.59999999999997,15.728767123287671
