year,total_precipitation,total_snow,total_rain,avg_temperature
1980,432.5,38.80000000000001,393.7,8.591256830601093
1981,587.8,13.9,573.9000000000001,8.868493150684932
1982,562.4,17.1,545.3,9.331506849315069
1983,533.3,3.9000000000000004,528.1999999999999,8.826849315068493
1984,497.9,30.7,467.2,7.9316939890710385
1985,620.9,17.300000000000004,603.6,8.311232876712328
1986,318.5,35.3,283.2,8.553424657534247
1987,444.1,38.9,405.20000000000005,9.235342465753424
1988,581.3,21.900000000000002,559.4,8.551092896174863
1989,676.8,42.49999999999999,634.3,8.843835616438357
1990,718.3,81.9,636.4,8.863287671232877
1991,444.4,46.10000000000001,398.3,8.703835616438356
1992,404.9,34.5,370.40000000000003,8.583060109289617
1993,512.0,20.6,491.4,8.40027397260274
1994,559.0,79.5,479.49999999999994,9.212054794520547
1995,479.1,3.1,476.00000000000006,8.87205479452055
1996,569.5,19.7,549.8,8.346448087431694
1997,317.2,21.700000000000003,295.5,9.501095890410959
1998,566.7,14.099999999999998,552.6,9.862465753424658
1999,372.0,21.3,350.70000000000005,10.001643835616438
2000,458.0,31.7,426.3,9.301639344262295
2001,415.8,26.700000000000003,389.1,9.424383561643836
2002,508.5,33.3,475.20000000000005,9.546575342465754
2003,703.4,62.2,641.1999999999999,8.816986301369862
2004,588.3000000000001,24.400000000000002,563.9,9.194535519125683
2005,520.7,9.4,511.29999999999995,9.11068493150685
2006,473.90000000000003,68.0,405.9,9.884931506849314
2007,555.4,39.300000000000004,516.0999999999999,9.488767123287671
2008,357.8,23.100000000000005,334.7,8.561475409836065
2009,476.4,73.6,402.79999999999995,8.912602739726028
2010,462.5,20.9,441.6,8.901917808219178
2011,571.9,37.3,534.6,8.337534246575341
2012,605.1,40.6,564.5,8.160382513661201
2013,678.9,25.3,653.6000000000001,9.470593607305936
2014,550.9,21.400000000000002,529.5000000000002,9.06904109589041
2015,496.5,43.300000000000004,453.20000000000005,9.347123287671232
2016,671.5,25.900000000000002,645.5999999999999,9.360109289617487
2017,589.1,14.7,574.4,9.513698630136986
2018,411.5,20.7,390.79999999999995,9.566301369863012
2019,391.6,12.399999999999999,379.2,10.043287671232877
