year,total_precipitation,total_snow,total_rain,avg_temperature
1980,324.8,8.1,316.7,13.371584699453551
1981,424.8,7.0,417.8,13.727671232876713
1982,613.6,0.7999999999999999,612.8,14.273424657534248
1983,409.40000000000003,0.2,409.20000000000005,14.31123287671233
1984,524.9,21.9,503.0,12.95327868852459
1985,447.2,7.7,439.50000000000006,13.194520547945206
1986,228.2,3.1,225.09999999999994,13.726575342465752
1987,502.1,36.3,465.80000000000007,13.912602739726028
1988,455.5,0.6000000000000001,454.90000000000003,13.895901639344261
1989,655.0,35.5,619.5,14.093972602739727
1990,533.0,111.4,421.59999999999997,13.863835616438356
1991,468.3,51.599999999999994,415.0,13.857534246575343
1992,388.5,15.899999999999999,372.6,14.142076502732241
1993,578.3,14.9,563.4,14.00931506849315
1994,301.4,44.599999999999994,256.8,14.885205479452056
1995,703.1,2.1,701.0000000000001,14.531232876712327
1996,754.5,3.7,750.8,13.989071038251366
1997,423.9,4.9,419.0,14.883561643835616
1998,439.9,14.599999999999998,425.3,15.371780821917808
1999,234.4,0.1,234.29999999999998,15.213424657534246
2000,799.2,19.9,779.3,14.490163934426228
2001,373.9,33.099999999999994,340.80000000000007,15.004657534246574
2002,352.3,31.500000000000004,320.79999999999995,15.166575342465753
2003,649.9,20.7,629.1999999999999,14.10876712328767
2004,560.0,14.4,545.6,14.857923497267759
2005,433.7,16.0,417.7,14.794520547945206
2006,460.6,38.199999999999996,422.4,15.164657534246576
2007,501.4,17.200000000000003,484.2,15.367397260273973
2008,493.1,12.4,480.7,14.822677595628416
2009,625.3,55.50000000000001,569.8,14.567397260273973
2010,559.1,18.8,540.3000000000001,14.327123287671231
2011,573.5,46.0,527.5000000000001,14.298356164383561
2012,505.5,16.5,488.99999999999994,14.115846994535518
2013,570.3,17.4,552.9,14.482739726027397
2014,380.6,14.2,366.40000000000003,15.522191780821919
2015,481.4,41.1,440.3,14.446575342465753
2016,879.1,8.9,870.1999999999999,14.384426229508197
2017,569.2,11.0,558.2,14.772328767123287
2018,534.2,4.1000000000000005,530.1,14.752054794520548
2019,379.4,7.3,372.09999999999997,15.104474885844748
