year,total_precipitation,total_snow,total_rain,avg_temperature
1980,93.7,9.200000000000001,84.50000000000001,3.7437158469945357
1981,174.6,18.0,150.20000000000002,2.872876712328767
1982,90.0,2.6,87.39999999999999,4.531232876712329
1983,120.8,16.5,104.29999999999998,4.152876712328767
1984,133.0,3.2,129.8,3.283606557377049
1985,139.4,14.700000000000001,124.70000000000002,2.3989041095890413
1986,206.0,18.5,187.5,2.712328767123288
1987,97.3,8.7,88.60000000000001,3.661369863013699
1988,180.8,12.2,168.6,3.9221311475409837
1989,66.4,7.399999999999999,59.0,4.738630136986301
1990,238.20000000000002,3.1999999999999997,235.00000000000006,4.616986301369863
1991,114.3,23.9,90.4,4.301369863013699
1992,100.3,15.6,84.69999999999999,3.889344262295082
1993,123.9,14.399999999999997,109.49999999999999,3.7005479452054795
1994,151.7,6.6,145.1,5.04958904109589
1995,151.0,8.0,143.0,5.1386301369863014
1996,256.90000000000003,5.6000000000000005,251.30000000000004,4.469672131147541
1997,123.6,1.8,121.79999999999998,5.4468493150684925
1998,169.7,11.4,158.29999999999998,5.972054794520549
1999,101.8,10.5,91.3,5.721917808219178
2000,107.0,6.5,100.5,4.156557377049181
2001,39.7,3.1999999999999997,36.5,5.632602739726027
2002,128.3,3.5,124.80000000000001,5.95041095890411
2003,195.1,22.200000000000003,172.90000000000003,4.451232876712329
2004,113.1,6.1,106.99999999999999,6.0718579234972685
2005,63.1,5.4,57.7,5.1816438356164385
2006,118.8,5.8,113.0,5.5849315068493155
2007,128.8,6.8999999999999995,121.9,6.5306849315068485
2008,135.5,18.900000000000002,116.60000000000001,6.031147540983607
2009,150.8,10.7,140.1,5.786575342465754
2010,130.3,22.5,107.8,5.082191780821918
2011,94.60000000000001,7.8,86.8,4.8652054794520545
2012,184.7,13.600000000000001,171.1,3.1871584699453552
2013,121.2,6.6000000000000005,114.60000000000001,5.298082191780821
2014,82.9,7.3,75.59999999999998,6.532876712328767
2015,136.7,25.8,110.89999999999999,5.632876712328767
2016,193.9,7.499999999999998,186.4,5.38879781420765
2017,84.8,16.3,68.49999999999999,6.277260273972602
2018,225.9,7.5,218.39999999999998,5.740821917808219
2019,174.5,24.400000000000006,150.1,5.7003652968036524
