year,total_precipitation,total_snow,total_rain,avg_temperature
1980,605.0,18.3,586.7000000000002,13.329781420765027
1981,560.1,9.1,551.0,13.761369863013698
1982,651.8,21.2,630.6,13.95013698630137
1983,540.6,4.2,536.3999999999999,13.951232876712329
1984,807.1,9.4,797.7,12.832240437158472
1985,715.4,24.300000000000004,691.0999999999999,13.138356164383561
1986,432.9,16.099999999999998,416.79999999999995,13.521643835616437
1987,682.8,35.900000000000006,646.9000000000001,13.790958904109589
1988,357.1,3.4999999999999996,353.6,13.698907103825137
1989,579.4,87.6,491.80000000000007,13.706575342465753
1990,674.9,27.866666666666667,647.0333333333333,14.898447488584475
1991,674.9,27.866666666666667,647.0333333333333,14.898447488584475
1992,674.9,27.866666666666667,647.0333333333333,14.86757741347905
1993,674.9,27.866666666666667,647.0333333333333,14.898447488584475
1994,674.9,27.866666666666667,647.0333333333333,14.898447488584475
1995,853.5,8.0,845.4999999999999,13.901917808219178
1996,674.9,14.6,660.2999999999998,13.476775956284152
1997,441.5,11.6,429.90000000000003,14.184931506849315
1998,671.4,38.7,632.7000000000002,14.824383561643835
1999,472.5,0.6,471.90000000000003,14.685753424657534
2000,603.5,33.0,570.5,14.169125683060109
2001,434.2,80.1,354.1,14.103013698630138
2002,363.8,23.1,340.7,14.703561643835616
2003,1188.4,74.69999999999999,1113.6999999999998,13.697534246575344
2004,856.6,32.1,824.5,14.422131147540984
2005,921.4,15.0,906.4,13.85013698630137
2006,603.5,23.1,580.4000000000001,14.72986301369863
2007,788.0,0.6,787.4,14.583561643835617
2008,645.4,15.9,629.5000000000001,14.045901639344264
2009,657.9,30.8,627.0999999999999,14.285753424657536
2010,739.6999999999999,14.299999999999999,725.4000000000001,14.477534246575344
2011,702.1,30.6,671.5,13.52849315068493
2012,544.3,26.700000000000003,517.6,13.884699453551914
2013,471.9,11.0,460.90000000000003,14.5213698630137
2014,607.3000000000001,20.6,586.7,14.797534246575344
2015,672.4,59.900000000000006,612.4999999999999,14.312328767123288
2016,720.4,22.2,698.1999999999999,15.041803278688525
2017,631.9,24.7,607.2,15.309863013698632
2018,652.0,6.899999999999999,645.0999999999998,15.389041095890411
2019,523.7,10.4,513.3,15.48082191780822
