year,total_precipitation,total_snow,total_rain,avg_temperature
1980,452.4,20.799999999999997,431.6000000000001,12.15792349726776
1981,564.4,19.7,544.7,12.671506849315069
1982,329.6,2.4,327.2,13.273698630136986
1983,475.3,11.0,464.3,13.518904109589041
1984,619.8,24.200000000000003,595.6,12.293169398907104
1985,587.1,20.7,566.4000000000001,12.035068493150685
1986,541.4,15.7,525.7,12.653972602739726
1987,565.5,27.799999999999997,537.7,12.861369863013698
1988,710.6,5.5,705.1,13.107650273224042
1989,325.1,2.3000000000000003,322.8,13.713424657534246
1990,596.0,34.50000000000001,561.5,13.155616438356164
1991,589.9,14.2,575.7,13.01041095890411
1992,367.2,13.5,353.69999999999993,12.330601092896174
1993,526.0,23.899999999999995,502.1,12.297534246575344
1994,708.4,17.400000000000006,691.0,13.272602739726027
1995,716.0,0.8999999999999999,715.0999999999999,12.748767123287672
1996,472.1,5.3,466.80000000000007,12.269945355191258
1997,378.1,31.7,346.3999999999999,12.97041095890411
1998,500.6,13.1,487.5,13.421095890410959
1999,390.7,2.9,387.8,13.21178082191781
2000,458.8,13.0,444.29999999999995,12.914207650273225
2001,502.9,23.3,479.59999999999997,13.138356164383561
2002,383.1,6.2,376.90000000000003,13.343013698630136
2003,647.5,14.799999999999999,632.6999999999999,12.894520547945206
2004,490.5,0.2,490.3,13.21584699453552
2005,618.5,8.4,610.1,12.934520547945207
2006,415.2,10.3,404.9,13.238082191780821
2007,389.7,33.5,356.2,13.66904109589041
2008,552.1,5.1,547.0,13.303551912568308
2009,566.2,12.1,554.0999999999999,13.004383561643836
2010,355.4,18.699999999999996,336.7,12.24054794520548
2011,485.8,10.0,475.80000000000007,12.983013698630138
2012,755.3,18.2,737.0999999999999,12.572677595628416
2013,411.5,14.0,397.5,12.864657534246577
2014,441.4,4.6,436.80000000000007,14.10986301369863
2015,574.2,47.800000000000004,526.4000000000001,13.734520547945207
2016,608.6,34.3,574.3000000000001,13.806284153005466
2017,512.9,6.800000000000001,506.1,14.284657534246575
2018,626.8,10.999999999999998,615.8,13.814520547945206
2019,490.0,10.9,479.1000000000001,14.262465753424658
