year,total_precipitation,total_snow,total_rain,avg_temperature
1980,261.9,26.6,235.3,4.213114754098361
1981,324.9,46.49999999999999,278.4,4.756164383561644
1982,278.9,7.4,271.5,5.292328767123288
1983,519.5,19.900000000000002,499.6000000000001,5.3780821917808215
1984,316.1,4.8,311.3,4.087978142076503
1985,490.1,31.3,458.80000000000007,3.6186301369863014
1986,603.1,60.50000000000001,542.6,4.2873972602739725
1987,404.59999999999997,24.2,380.3999999999999,4.54986301369863
1988,207.8,14.000000000000002,193.79999999999995,5.164754098360656
1989,273.5,13.8,259.7,5.692054794520548
1990,407.2,29.9,377.29999999999995,5.397534246575343
1991,475.3,34.3,440.99999999999994,4.5819178082191785
1992,471.5,26.599999999999998,444.9,4.82896174863388
1993,583.2,52.39999999999999,530.8000000000001,4.786575342465754
1994,270.5,10.7,259.8,5.639178082191782
1995,371.4,11.2,360.2,5.397534246575343
1996,386.7,38.800000000000004,347.9,4.6789617486338795
1997,395.3,21.399999999999995,373.9,5.658356164383562
1998,490.0,23.3,466.70000000000005,5.956712328767122
1999,346.0,38.6,307.40000000000003,5.703013698630136
2000,368.2,15.999999999999998,352.19999999999993,4.995628415300547
2001,323.3,13.100000000000001,310.2,5.313150684931506
2002,303.3,12.8,290.5,5.790684931506849
2003,327.3,14.200000000000001,313.09999999999997,5.811232876712329
2004,405.1,8.7,396.4,5.859562841530054
2005,245.3,7.499999999999999,237.8,5.267397260273972
2006,278.40000000000003,18.6,259.8,5.49013698630137
2007,261.5,21.7,239.79999999999998,6.763561643835616
2008,339.3,21.299999999999997,318.0,5.9846994535519125
2009,256.5,16.3,240.2,5.528219178082192
2010,359.0,30.8,328.2,4.892602739726027
2011,396.6,7.9,388.7,5.638082191780822
2012,418.9,51.900000000000006,366.99999999999994,4.444535519125683
2013,284.8,35.50000000000001,249.3,4.673150684931507
2014,399.9,31.499999999999996,368.40000000000003,5.394794520547945
2015,408.2,59.900000000000006,348.3,5.323013698630137
2016,301.5,20.0,281.5,5.0150273224043715
2017,327.6,2.5,325.09999999999997,5.627671232876712
2018,250.8,23.60000000000001,227.2,5.31744292237443
2019,341.8,18.3,323.5,5.73214611872146
