year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,30.6000,13.0800,360.4000,1.1106
1981,20.3000,15.5600,308.8000,1.0227
1982,28.1000,15.1600,348.6000,1.2214
1983,6.2000,14.7000,282.3000,0.3226
1984,17.0000,13.4800,484.4000,0.4730
1985,27.6000,13.2900,408.8000,0.8968
1986,27.7000,14.5500,205.2000,1.9632
1987,37.8000,13.5900,319.8000,1.6061
1988,0.8000,13.6800,243.8000,0.0449
1989,118.9000,14.4800,310.9000,5.5373
1990,33.9000,14.0700,581.2000,0.8202
1991,79.9000,12.4100,325.8000,3.0422
1992,39.6000,14.1500,345.1000,1.6227
1993,34.0000,14.1000,296.4000,1.6165
1994,40.0000,15.5700,501.7000,1.2411
1995,0.2000,14.4800,556.9000,0.0052
1996,20.7000,13.8300,160.1000,1.7876
1997,4.6000,15.2000,149.3000,0.4680
1998,37.4000,14.6000,453.9000,1.2025
1999,0.8000,15.1000,289.6000,0.0417
2000,44.9000,16.2600,601.3000,1.2143
2001,128.0000,15.8700,388.0000,5.2343
2002,32.9000,15.4000,242.8000,2.0863
2003,37.5000,14.3300,749.6000,0.7170
2004,30.1000,15.7900,704.4000,0.6747
2005,25.3000,15.0800,445.6000,0.8557
2006,45.7000,15.7000,376.9000,1.9036
2007,10.4000,15.7900,579.0000,0.2837
2008,37.0000,16.0100,499.6000,1.1851
2009,9.0000,14.9800,349.0000,0.3862
2010,13.1000,13.8000,429.6000,0.4206
2011,41.5000,15.0700,291.4000,2.1454
2012,25.5000,16.0600,561.8000,0.7289
2013,22.4000,15.5800,303.2000,1.1503
2014,27.5000,17.1500,270.3000,1.7445
2015,4.9000,14.2600,371.3000,0.1882
2016,13.2000,15.4700,395.1000,0.5167
2017,26.8000,15.3900,443.8000,0.9292
2018,16.2000,15.7500,573.1000,0.4452
2019,27.9000,15.1400,343.2000,1.2305
