year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,38.2000,8.6200,57.6000,5.7037
1981,9.6000,10.0500,184.8000,0.5217
1982,40.4000,9.1900,158.7000,2.3381
1983,29.1000,7.7100,35.9000,6.2347
1984,26.2000,8.4700,34.8000,6.3558
1985,14.2000,8.0400,72.2000,1.5800
1986,60.6000,6.8600,42.5000,9.7629
1987,26.9000,8.5700,76.4000,3.0149
1988,60.8000,6.9900,142.9000,2.9730
1989,9.4000,7.1500,92.0000,0.7299
1990,42.8000,8.3700,62.3000,5.7384
1991,102.6000,7.5900,118.3000,6.5773
1992,45.7000,7.9300,83.5000,4.3376
1993,57.3000,7.8500,160.5000,2.8016
1994,74.7000,8.1700,65.8000,9.2568
1995,21.4000,7.7400,91.3000,1.8130
1996,75.7000,6.6300,226.3000,2.2163
1997,10.9000,9.6500,94.5000,1.1115
1998,14.6000,8.5100,167.7000,0.7406
1999,1.7000,8.7300,122.2000,0.1213
2000,0.4000,9.6100,62.3000,0.0616
2001,6.3000,9.8500,156.3000,0.3966
2002,10.8000,9.3700,190.5000,0.5307
2003,92.9000,7.0100,100.7000,6.4594
2004,12.5000,9.9600,128.2000,0.9707
2005,25.4000,9.4400,181.0000,1.3246
2006,19.5000,9.8900,152.8000,1.2608
2007,7.3000,10.9800,145.8000,0.5496
2008,19.1000,10.8300,65.9000,3.1346
2009,8.4000,9.6900,53.0000,1.5329
2010,8.7000,8.9400,246.5000,0.3154
2011,55.4000,8.6000,169.2000,2.8131
2012,27.2000,8.4900,118.3000,1.9507
2013,7.9000,10.7400,186.9000,0.4537
2014,8.7000,9.1100,185.3000,0.4274
2015,8.3000,9.8600,150.2000,0.5446
2016,8.7000,10.5800,148.6000,0.6189
2017,73.0000,8.3600,198.5500,3.0737
2018,16.6300,9.6000,165.7800,0.9627
2019,16.6300,9.6000,165.7800,0.9627
