year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,4.8000,9.5000,178.2000,0.2557
1981,4.1000,11.1200,248.3000,0.1835
1982,12.7000,10.3000,146.5000,0.8925
1983,13.7000,9.1800,144.3000,0.8709
1984,17.6000,10.2300,293.5000,0.6134
1985,4.0000,9.9600,263.4000,0.1511
1986,14.2000,9.9500,235.3000,0.6003
1987,14.5000,10.6700,160.2000,0.9649
1988,33.3000,8.7800,410.5000,0.7117
1989,18.5000,9.6500,152.5000,1.1694
1990,39.8000,10.0100,395.9000,1.0057
1991,16.7000,9.9600,93.8000,1.7717
1992,23.0000,10.7600,285.7000,0.8657
1993,15.4000,9.9100,228.7000,0.6672
1994,13.1000,10.9700,316.3000,0.4542
1995,3.5000,10.4500,372.2000,0.0982
1996,15.4000,8.8700,332.1000,0.4113
1997,8.4000,11.7100,148.5000,0.6617
1998,19.6000,10.7500,261.3000,0.8057
1999,3.3000,11.4900,143.7000,0.2637
2000,10.8000,12.1300,194.5000,0.6733
2001,25.7000,10.6400,233.0000,1.1736
2002,17.4000,10.5300,332.7000,0.5506
2003,12.3000,10.3700,286.0000,0.4457
2004,5.0000,11.8900,219.8000,0.2705
2005,5.1000,11.7200,237.5000,0.2516
2006,16.7000,11.7200,120.3000,1.6262
2007,28.0000,11.9000,158.3000,2.1030
2008,24.8000,12.0200,128.1000,2.3252
2009,8.2000,11.6100,201.3000,0.4726
2010,15.3000,10.1800,219.5000,0.7089
2011,10.9000,10.4000,134.0000,0.8451
2012,9.7000,10.7900,315.0000,0.3322
2013,8.1000,12.7900,434.0000,0.2386
2014,10.2000,11.3100,273.9000,0.4210
2015,23.9000,11.3500,112.2000,2.4148
2016,8.5000,11.6600,198.7000,0.4987
2017,15.7000,11.2200,351.7000,0.5009
2018,10.4000,13.0500,466.8000,0.2906
2019,7.6000,11.0700,242.4700,0.3470
