year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,54.0000,5.5400,463.6000,0.6456
1981,22.5000,7.3500,593.3000,0.2785
1982,47.7000,7.5600,235.7000,1.5284
1983,21.9000,7.9700,495.2000,0.3523
1984,21.1000,5.6000,465.2000,0.2538
1985,43.6000,6.7200,669.3000,0.4376
1986,73.0000,6.4300,611.7000,0.7669
1987,45.0000,5.8300,476.4000,0.5509
1988,66.6000,5.6800,225.9000,1.6740
1989,35.7000,7.8700,472.8000,0.5939
1990,61.8000,8.1900,449.7000,1.1257
1991,61.7000,6.2500,417.3000,0.9237
1992,37.2000,6.8000,380.8000,0.6644
1993,21.2000,7.2500,314.5000,0.4883
1994,31.5000,6.8800,621.5000,0.3484
1995,14.9000,6.1900,293.1000,0.3148
1996,21.1000,7.2200,409.0000,0.3722
1997,31.3000,7.2600,445.3000,0.5099
1998,25.8000,9.9700,577.0000,0.4459
1999,72.9000,5.2400,338.5000,1.1277
2000,76.6000,6.8700,335.5000,1.5690
2001,26.2000,7.5300,318.6000,0.6192
2002,42.4000,9.0200,407.0000,0.9397
2003,24.6000,8.0300,372.1000,0.5310
2004,85.1000,7.4000,306.2000,2.0572
2005,24.8000,6.1400,667.6000,0.2280
2006,49.1000,6.6900,466.1000,0.7047
2007,67.5000,6.6700,399.6000,1.1265
2008,26.8000,9.4400,389.1000,0.6503
2009,65.2000,7.9800,461.5000,1.1277
2010,107.8000,4.5200,641.3000,0.7598
2011,14.2000,6.3500,482.9000,0.1866
2012,53.0000,6.9100,512.3000,0.7147
2013,88.1000,5.5200,572.5000,0.8494
2014,19.7000,7.8600,322.1000,0.4808
2015,64.1000,8.1300,462.2000,1.1267
2016,51.7000,8.6100,426.7000,1.0429
2017,42.5000,8.1700,995.7000,0.3488
2018,52.8000,8.2800,539.2000,0.8109
2019,51.1000,8.5800,761.3000,0.5759
