year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,10.1000,8.6800,35.7000,2.4496
1981,6.0000,10.0300,86.0000,0.6988
1982,6.7000,9.1800,73.4000,0.8370
1983,6.9000,8.4300,78.3000,0.7416
1984,4.9000,8.9200,57.8000,0.7548
1985,5.4000,8.5400,16.6000,2.7619
1986,1.4000,8.8800,35.2000,0.3522
1987,6.7000,9.2000,101.8000,0.6049
1988,14.1000,8.0200,42.4000,2.6613
1989,6.1000,9.2700,58.6000,0.9637
1990,23.7000,8.8700,27.3000,7.6690
1991,12.7000,8.9000,73.8000,1.5302
1992,12.8000,9.3100,44.0000,2.7018
1993,22.8000,9.0800,110.9000,1.8643
1994,11.5000,9.1300,35.2000,2.9759
1995,7.0000,8.7400,43.8000,1.3938
1996,14.0000,8.6100,48.4000,2.4844
1997,8.8000,10.9800,23.9000,4.0254
1998,9.4000,9.8900,47.9000,1.9368
1999,6.7000,9.9400,32.0000,2.0738
2000,7.3000,10.3300,55.7000,1.3519
2001,4.4000,9.8600,19.3000,2.2370
2002,9.0000,9.6100,44.4000,1.9436
2003,6.6000,9.0700,44.6000,1.3385
2004,10.3000,10.9000,41.5000,2.6999
2005,24.0000,10.2200,32.2000,7.5959
2006,15.2000,10.1500,58.2000,2.6472
2007,6.7000,10.1000,74.2000,0.9109
2008,15.6000,11.3500,26.9000,6.5584
2009,4.7000,10.8800,27.8000,1.8333
2010,30.1000,8.1300,35.4000,6.8937
2011,7.5000,9.2600,59.0000,1.1752
2012,12.1000,10.5200,105.3000,1.2073
2013,5.5000,12.1800,88.4000,0.7568
2014,5.3000,10.4600,54.6000,1.0137
2015,6.0000,10.7800,31.5000,2.0463
2016,27.1000,10.5400,94.1000,3.0320
2017,0.8000,10.6500,80.6000,0.1056
2018,22.6000,11.9100,88.1000,3.0519
2019,7.5000,10.5800,144.5000,0.5490
