year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,1.4000,12.2600,8.3000,2.0437
1981,5.4000,14.2900,23.6000,3.2565
1982,0.0000,13.0700,16.6000,0.0000
1983,3.2000,12.7200,16.5000,2.4520
1984,0.9000,12.5300,42.7000,0.2634
1985,9.3000,12.3800,1.1000,95.9315
1986,4.5000,12.9100,8.6000,6.6758
1987,4.7000,13.2400,14.9000,4.1483
1988,9.9000,11.5700,32.4000,3.5229
1989,1.1000,13.2800,16.9000,0.8595
1990,2.2000,12.6400,9.5000,2.8972
1991,4.0000,12.5600,16.0000,3.1204
1992,5.6000,13.0400,57.4000,1.2704
1993,3.9000,12.7400,33.1000,1.4966
1994,4.8000,12.2700,13.3000,4.3962
1995,7.0000,12.2000,16.6000,5.1156
1996,1.5000,12.3200,9.0000,2.0307
1997,0.5000,16.0800,5.7000,1.3861
1998,8.7000,12.8100,20.4000,5.4363
1999,4.3000,12.8100,19.2000,2.8535
2000,6.0000,14.1200,23.1000,3.6513
2001,6.9000,13.3400,17.3000,5.2918
2002,15.2000,13.2000,30.7000,6.5137
2003,6.4000,12.2800,20.8000,3.7589
2004,6.7000,14.5200,14.9000,6.4835
2005,4.3000,14.7400,18.7000,3.3719
2006,6.1000,13.2700,9.9000,8.0938
2007,3.5000,14.1600,32.4000,1.5251
2008,2.2000,14.9600,30.2000,1.0862
2009,12.1000,14.6500,9.0000,19.4855
2010,9.9000,11.4800,31.3000,3.6183
2011,6.4000,13.4700,8.3000,10.2617
2012,12.0000,14.2500,32.5000,5.2462
2013,4.1000,15.3800,8.3000,7.5066
2014,0.0000,13.3600,31.8000,0.0000
2015,11.5000,14.5300,52.0000,3.2066
2016,7.2000,14.8200,26.2000,4.0583
2017,2.7000,15.2700,18.8000,2.1807
2018,3.0000,15.4600,42.8000,1.0808
2019,0.2000,14.6900,9.5000,0.3060
