year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,67.9000,-2.0500,286.5000,-0.4846
1981,36.2000,-1.6900,328.2000,-0.1864
1982,41.9000,-2.9300,237.5000,-0.5162
1983,34.8000,-3.3400,341.0000,-0.3411
1984,54.7000,-2.2500,290.5000,-0.4231
1985,53.6000,-2.1800,234.3000,-0.4991
1986,62.9000,-2.5700,285.5000,-0.5666
1987,64.3000,-1.3300,262.5000,-0.3250
1988,67.3000,-2.5600,324.5000,-0.5307
1989,79.2000,-2.5500,327.8000,-0.6170
1990,48.0000,-2.0000,315.5000,-0.3047
1991,42.3000,-1.7500,189.1000,-0.3922
1992,28.5000,-1.7100,221.9000,-0.2199
1993,37.6000,-1.9000,351.3000,-0.2032
1994,42.8000,-1.9400,273.6000,-0.3039
1995,31.2000,-3.2900,237.5000,-0.4319
1996,51.1000,-1.3100,338.5000,-0.1970
1997,49.3000,-0.8000,245.0000,-0.1609
1998,107.9000,-0.3900,368.9000,-0.1147
1999,72.4000,-1.0600,216.1000,-0.3560
2000,39.3000,-2.4100,251.3000,-0.3774
2001,53.8000,-2.2800,193.5000,-0.6346
2002,65.9000,-0.7200,269.7000,-0.1771
2003,74.7000,-1.2700,306.3000,-0.3095
2004,71.8000,-0.5900,212.0000,-0.2005
2005,45.9000,-1.2600,280.4000,-0.2063
2006,31.4000,-2.1000,298.1000,-0.2209
2007,63.8000,-0.7300,329.5000,-0.1418
2008,65.5000,-0.7400,321.2000,-0.1509
2009,91.9000,-0.4500,322.2000,-0.1286
2010,88.0000,-1.5700,253.6000,-0.5437
2011,78.9000,-1.9600,297.2000,-0.5207
2012,44.0000,-1.7700,328.9000,-0.2361
2013,54.2000,-0.8600,342.9000,-0.1355
2014,56.2000,-1.2200,372.4000,-0.1848
2015,95.8000,-0.5900,214.4000,-0.2641
2016,64.0000,-0.5100,397.1000,-0.0820
2017,71.9000,-1.3400,283.0000,-0.3402
2018,70.9000,-0.8100,298.1700,-0.1933
2019,70.9000,-0.8100,298.1700,-0.1933
