year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,73.4000,14.1200,700.1000,1.4799
1981,54.5000,16.3800,483.4000,1.8466
1982,71.0000,15.8000,1053.9000,1.0642
1983,25.7000,15.8500,644.0000,0.6323
1984,71.3000,14.8100,530.3000,1.9910
1985,65.0000,14.6200,270.9000,3.5055
1986,67.5000,16.0000,361.7000,2.9845
1987,81.3000,14.5700,730.4000,1.6219
1988,93.5000,14.7800,315.1000,4.3831
1989,136.8000,14.8200,617.8000,3.2812
1990,68.6000,15.4500,281.0000,3.7715
1991,127.2000,13.5300,654.6000,2.6286
1992,71.8000,14.9300,351.2000,3.0509
1993,82.8000,14.9600,303.2000,4.0843
1994,78.1000,16.5300,402.9000,3.2040
1995,23.4000,15.9400,548.9000,0.6795
1996,38.9000,14.5500,724.7000,0.7807
1997,34.5000,16.5200,373.8000,1.5239
1998,98.7000,15.6800,604.4000,2.5597
1999,8.2000,15.6600,218.8000,0.5867
2000,48.6000,17.7100,859.0000,1.0016
2001,173.9000,17.1300,92.1000,32.3100
2002,96.5000,15.9100,613.0000,2.5040
2003,57.2000,14.9600,673.2000,1.2713
2004,77.1000,17.3000,557.7000,2.3911
2005,59.5000,16.6200,788.1000,1.2546
2006,78.3000,17.2400,352.0000,3.8332
2007,2.9000,17.6000,982.6000,0.0519
2008,67.3000,17.8700,785.6000,1.5306
2009,42.5000,15.9600,337.8000,2.0072
2010,59.2000,14.7700,561.0000,1.5588
2011,22.5000,16.5400,379.8000,0.9794
2012,26.7000,16.6200,427.7000,1.0373
2013,19.5000,17.2600,498.5000,0.6749
2014,29.4000,17.3200,431.8000,1.1787
2015,36.3000,16.4600,458.2000,1.3034
2016,20.4000,17.1500,592.2000,0.5908
2017,49.2000,17.3900,572.6000,1.4942
2018,110.1000,17.8900,348.9000,5.6446
2019,39.2000,17.2800,295.4000,2.2916
