year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,123.5000,5.6500,273.6000,2.5479
1981,61.6000,7.0400,465.7000,0.9306
1982,133.6000,6.1900,565.8000,1.4619
1983,115.5000,5.4400,408.9000,1.5357
1984,94.8000,6.3600,460.8000,1.3088
1985,81.9000,5.7000,333.2000,1.4001
1986,128.2000,6.3300,292.8000,2.7698
1987,91.0000,6.0700,436.5000,1.2642
1988,144.5000,4.8800,479.1000,1.4727
1989,193.8000,5.0300,334.6000,2.9109
1990,129.5000,5.9400,280.6000,2.7420
1991,156.5000,5.7900,199.8000,4.5314
1992,101.9000,6.0900,358.9000,1.7299
1993,108.6000,5.5900,365.6000,1.6614
1994,126.6000,6.7600,316.3000,2.7048
1995,136.9000,6.2800,275.7000,3.1147
1996,79.7000,4.5100,527.6000,0.6810
1997,104.7000,7.3600,202.8000,3.7961
1998,60.6000,6.8300,522.6000,0.7921
1999,41.0000,6.9300,297.1000,0.9562
2000,63.3000,7.9600,338.1000,1.4890
2001,137.7000,7.3500,208.7000,4.8493
2002,70.4000,6.6700,217.3000,2.1612
2003,104.3000,6.1700,361.7000,1.7786
2004,95.6000,8.3600,315.2000,2.5337
2005,41.2000,7.5500,465.2000,0.6685
2006,98.7000,7.9800,243.6000,3.2312
2007,75.3000,7.8100,430.7000,1.3645
2008,64.8000,8.3600,287.5000,1.8828
2009,79.4000,7.3700,432.4000,1.3521
2010,124.4000,6.2000,545.5000,1.4129
2011,125.6000,6.3600,240.6000,3.3169
2012,61.1000,7.2700,344.9000,1.2867
2013,48.5000,8.9500,255.8000,1.6971
2014,60.5000,7.5100,338.2000,1.3430
2015,130.7000,7.4100,336.9000,2.8746
2016,50.8000,7.4000,481.4000,0.7806
2017,83.9000,6.9700,391.6000,1.4919
2018,140.3000,9.1600,328.3000,3.9114
2019,55.6000,7.7700,224.0000,1.9279
