year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,13.8000,7.1400,238.2000,0.4133
1981,12.0000,9.3500,219.7000,0.5103
1982,5.6000,9.4700,435.8000,0.1217
1983,10.9000,9.2500,207.4000,0.4861
1984,8.0000,7.6900,196.2000,0.3135
1985,10.7000,7.3400,325.3000,0.2415
1986,11.7000,8.9500,334.0000,0.3134
1987,12.7000,7.7500,363.9000,0.2706
1988,7.3000,7.2300,229.2000,0.2303
1989,5.6000,9.7400,247.6000,0.2202
1990,15.9000,9.1200,388.5000,0.3731
1991,11.1000,7.4600,288.5000,0.2869
1992,3.7000,8.6600,388.9000,0.0824
1993,10.0000,8.6200,311.0000,0.2770
1994,4.3000,9.1900,417.2000,0.0947
1995,3.7000,8.2300,334.6000,0.0910
1996,10.5000,8.1000,433.5000,0.1960
1997,9.2000,9.4800,218.8000,0.3982
1998,23.4000,10.2100,532.1000,0.4487
1999,0.8000,8.8500,166.6000,0.0425
2000,7.3000,9.1500,202.7000,0.3292
2001,7.1000,9.7000,337.7000,0.2038
2002,5.9000,10.0700,164.9000,0.3601
2003,30.0000,9.1200,187.3000,1.4597
2004,12.9000,9.3600,285.7000,0.4223
2005,8.3000,8.3700,251.9000,0.2758
2006,7.8000,8.7300,362.2000,0.1879
2007,23.1000,9.1400,218.7000,0.9649
2008,9.0000,9.4200,320.3000,0.2645
2009,4.6000,9.6700,180.4000,0.2465
2010,25.6000,6.4200,250.8000,0.6546
2011,5.0000,7.9700,331.4000,0.1203
2012,16.5000,9.0600,148.4000,1.0071
2013,21.0000,8.0900,321.0000,0.5289
2014,2.0000,10.3600,288.2000,0.0719
2015,7.1000,9.3500,306.8000,0.2164
2016,12.5000,9.5200,396.4000,0.3001
2017,18.6000,10.3300,343.0000,0.5601
2018,12.7000,10.4200,295.6000,0.4475
2019,12.0000,9.5300,298.0000,0.3838
