year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,7.7000,11.3600,380.0000,0.2301
1981,18.0000,14.0400,219.8000,1.1490
1982,23.5000,14.3000,354.5000,0.9478
1983,33.2000,13.0800,218.5000,1.9869
1984,9.8000,12.3900,260.8000,0.4656
1985,37.9000,11.8700,403.4000,1.1152
1986,21.3000,13.4700,303.1000,0.9459
1987,16.6000,12.0300,339.7000,0.5876
1988,14.8000,12.4500,332.8000,0.5537
1989,52.1000,13.9300,366.6000,1.9797
1990,32.1000,12.7400,554.9000,0.7368
1991,44.4000,10.8200,276.7000,1.7353
1992,36.7000,11.7200,223.0000,1.9286
1993,16.5000,11.6100,374.9000,0.5107
1994,20.5000,12.7500,426.3000,0.6130
1995,9.4000,11.8600,490.3000,0.2274
1996,6.9000,11.5200,473.7000,0.1678
1997,2.6000,12.5100,294.7000,0.1104
1998,12.5000,12.5700,385.5000,0.4074
1999,0.7000,12.9500,189.3000,0.0479
2000,12.4000,12.8200,179.5000,0.8854
2001,54.9000,13.2300,551.2000,1.3177
2002,6.0000,13.6000,132.6000,0.6150
2003,30.0000,12.4900,401.6000,0.9331
2004,15.2000,13.4200,479.3000,0.4254
2005,31.1000,12.6100,357.2000,1.0976
2006,18.2000,13.1100,216.1000,1.1032
2007,34.4000,13.8700,477.9000,0.9984
2008,8.9000,13.9100,437.2000,0.2831
2009,8.8000,13.9500,316.9000,0.3872
2010,27.0000,11.7500,389.1000,0.8149
2011,28.8000,13.3700,528.5000,0.7284
2012,32.3000,13.7400,327.8000,1.3536
2013,24.1000,12.6200,297.0000,1.0233
2014,8.5000,16.0600,260.5000,0.5239
2015,5.8000,14.2400,271.8000,0.3038
2016,35.1000,15.2100,332.3000,1.6061
2017,20.1000,15.6600,450.2000,0.6990
2018,9.5000,15.0000,586.8000,0.2429
2019,11.9000,15.0700,391.3000,0.4581
