year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,0.0000,13.7800,20.1000,0.0000
1981,0.4000,15.3600,55.2000,0.1111
1982,0.0000,14.1900,13.9000,0.0000
1983,0.4000,13.5900,6.4000,0.8366
1984,1.0000,13.8600,21.5000,0.6416
1985,0.0000,13.7500,11.2000,0.0000
1986,0.0000,13.4300,7.7000,0.0000
1987,0.0000,14.1600,42.9000,0.0000
1988,0.0000,12.7300,22.9000,0.0000
1989,0.0000,14.1500,10.4000,0.0000
1990,0.1000,14.2800,31.4000,0.0453
1991,1.2000,14.0800,49.1000,0.3434
1992,3.1000,14.5500,18.4000,2.4383
1993,0.0000,14.0200,54.8000,0.0000
1994,0.2000,13.8800,13.9000,0.1983
1995,0.3000,13.8000,13.6000,0.3022
1996,0.4000,13.8500,13.9000,0.3957
1997,0.0000,16.8000,9.7000,0.0000
1998,4.2000,13.9300,30.3000,1.9249
1999,0.0000,14.3800,32.4000,0.0000
2000,3.7000,15.2600,22.2000,2.5319
2001,2.2000,15.1700,0.7000,41.7163
2002,1.4000,14.6700,8.8000,2.3076
2003,0.6000,13.8100,23.0000,0.3586
2004,0.6000,15.6300,17.6000,0.5298
2005,0.0000,15.5400,29.7000,0.0000
2006,0.4000,14.4300,33.5000,0.1718
2007,0.0000,15.6500,37.8000,0.0000
2008,0.0000,16.1400,41.8000,0.0000
2009,2.7000,15.5100,5.2000,7.9012
2010,10.5000,13.1000,0.7000,171.9232
2011,0.0000,13.8900,19.3000,0.0000
2012,0.9000,15.3400,18.9000,0.7268
2013,0.5000,16.7900,25.3000,0.3305
2014,0.4000,14.7500,8.3000,0.7022
2015,9.1000,16.1900,44.1000,3.3328
2016,0.2000,16.3600,28.6000,0.1140
2017,0.3000,16.1500,40.7000,0.1188
2018,8.4000,16.8200,9.3000,15.0302
2019,0.0000,16.3500,3.7000,0.0000
