year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,4.7000,10.5300,63.3000,0.7804
1981,2.7000,11.7200,119.0000,0.2657
1982,5.2000,11.2200,46.6000,1.2492
1983,2.4000,10.2000,145.4000,0.1683
1984,3.6000,11.0200,103.3000,0.3837
1985,3.3000,10.6900,170.1000,0.2072
1986,1.5000,11.0300,103.0000,0.1605
1987,1.6000,11.8100,98.9000,0.1908
1988,6.9000,10.0100,93.0000,0.7419
1989,21.2000,10.9800,93.1000,2.4987
1990,6.6000,11.3000,191.5000,0.3894
1991,7.4000,11.3500,43.1000,1.9450
1992,4.8000,11.5200,110.1000,0.5019
1993,13.3000,11.5000,106.1000,1.4397
1994,7.6000,11.9300,158.0000,0.5737
1995,0.5000,10.8200,193.5000,0.0279
1996,1.7000,10.0000,146.9000,0.1157
1997,1.6000,12.5900,102.3000,0.1967
1998,9.9000,12.1200,110.4000,1.0856
1999,1.0000,12.4300,119.4000,0.1040
2000,3.0000,12.1900,105.3000,0.3469
2001,6.4000,11.6900,155.2000,0.4817
2002,5.8000,11.9300,134.7000,0.5135
2003,3.9000,11.9200,139.3000,0.3336
2004,0.0000,12.9800,105.3000,0.0000
2005,2.5000,12.3600,31.9000,0.9654
2006,6.8000,12.4600,61.4000,1.3772
2007,11.0000,12.0800,189.5000,0.7010
2008,7.7000,13.3500,49.1000,2.0898
2009,1.5000,13.1600,79.3000,0.2487
2010,7.8000,11.2800,96.6000,0.9095
2011,3.3000,11.6300,58.1000,0.6597
2012,6.3000,13.0400,141.5000,0.5804
2013,3.3300,14.4100,134.7000,0.3564
2014,7.4000,13.4800,172.5000,0.5778
2015,7.4000,13.0300,47.1000,2.0427
2016,6.0000,13.2300,98.9000,0.8017
2017,7.1000,13.0300,138.3000,0.6684
2018,7.2000,15.2200,156.6000,0.6994
2019,1.8000,13.4600,120.6000,0.2008
