year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,18.2000,8.8400,334.4000,0.4812
1981,12.7000,10.3500,392.4000,0.3349
1982,36.0000,9.2600,236.8000,1.4068
1983,28.7000,8.2800,234.4000,1.0130
1984,28.4000,9.1900,303.5000,0.8594
1985,19.5000,8.8100,226.7000,0.7572
1986,28.1000,9.2700,230.7000,1.1291
1987,30.7000,9.2700,190.0000,1.4975
1988,68.4000,8.0200,482.7000,1.1366
1989,60.5000,8.6400,248.0000,2.1080
1990,46.3000,9.0400,348.7000,1.2006
1991,30.0000,8.6500,206.6000,1.2548
1992,48.5000,9.7300,396.1000,1.1909
1993,49.3000,8.7900,315.0000,1.3760
1994,49.3000,10.2000,211.8000,2.3741
1995,8.9000,10.1200,242.9000,0.3705
1996,24.9000,8.2200,346.7000,0.5903
1997,21.7000,10.9300,143.5000,1.6514
1998,29.0000,9.9600,256.0000,1.1273
1999,7.9000,10.6300,215.1000,0.3904
2000,18.6000,12.0200,255.9000,0.8732
2001,37.7000,10.7900,240.2000,1.6935
2002,32.3000,10.1600,259.4000,1.2643
2003,33.7000,9.8500,437.8000,0.7580
2004,18.5000,11.9300,277.3000,0.7958
2005,14.8000,11.7500,269.0000,0.6464
2006,32.9000,12.1300,377.6000,1.0562
2007,49.0000,11.9400,220.4000,2.6543
2008,26.4000,12.3600,214.3000,1.5220
2009,29.8000,11.6400,274.2000,1.2644
2010,32.2000,9.9800,287.4000,1.1177
2011,38.8000,10.4900,220.3000,1.8464
2012,23.2000,11.0600,255.2000,1.0051
2013,11.0000,12.9800,430.7000,0.3314
2014,24.9000,11.5200,171.1000,1.6758
2015,34.8000,11.2200,194.3000,2.0084
2016,19.0000,11.4600,228.2000,0.9539
2017,46.3000,11.1600,381.7000,1.3531
2018,40.6000,13.0100,496.4000,1.0638
2019,21.3000,11.5600,329.8000,0.7461
