year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,1.1000,9.8700,21.2000,0.5096
1981,2.2700,11.5000,39.0000,0.6667
1982,1.9300,11.2200,2.9000,7.2332
1983,4.8300,10.1900,4.1000,11.7268
1984,1.5000,10.5600,20.7000,0.7618
1985,0.4000,9.6200,23.0000,0.1665
1986,0.7000,10.7300,12.3000,0.6055
1987,0.2000,10.9300,8.1000,0.2665
1988,0.4000,9.6200,14.1000,0.2711
1989,0.3000,11.6200,3.4000,0.9963
1990,0.2000,11.0900,22.4000,0.0986
1991,4.9000,10.5200,43.1000,1.1931
1992,2.7000,11.4500,22.3000,1.3807
1993,1.8000,11.2100,31.4000,0.6403
1994,0.8000,11.0700,36.6000,0.2412
1995,1.2000,9.9700,37.8000,0.3158
1996,0.0000,10.0800,17.8000,0.0000
1997,0.0000,13.4200,41.9000,0.0000
1998,1.5000,12.0500,10.3000,1.7380
1999,0.0000,11.6000,33.4000,0.0000
2000,0.9000,12.0500,19.6000,0.5505
2001,0.2000,11.5300,5.1000,0.4435
2002,2.0000,11.6200,17.4000,1.3277
2003,2.2000,10.9900,16.8000,1.4303
2004,1.2000,13.0500,24.7000,0.6313
2005,0.5000,12.3600,20.9000,0.2943
2006,3.5000,11.8400,10.6000,3.8715
2007,3.3000,11.5300,20.2000,1.8737
2008,2.4000,13.0700,13.6000,2.2896
2009,1.9000,13.3400,4.6000,5.3924
2010,2.6000,9.7400,1.6000,14.8985
2011,0.1000,10.9200,31.2000,0.0349
2012,0.6000,12.2800,24.3000,0.3020
2013,0.3700,13.4600,25.3000,0.1943
2014,2.3000,13.0000,12.5000,2.3724
2015,1.1000,12.5200,16.5000,0.8300
2016,1.4000,12.8700,39.4000,0.4561
2017,3.5000,12.6800,18.5000,2.3865
2018,1.4700,12.6900,24.8000,0.7476
2019,1.4700,12.6900,24.8000,0.7476
