year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,49.7000,7.7700,49.5000,7.7874
1981,47.9000,9.9000,61.8000,7.6575
1982,45.5000,8.8200,48.5000,8.2580
1983,55.6000,9.7100,86.5000,6.2326
1984,34.0000,7.7000,57.4000,4.5543
1985,41.1000,6.1300,66.1000,3.8074
1986,92.8000,7.8200,52.1000,13.9072
1987,101.8000,7.1600,78.9000,9.2262
1988,81.2000,6.9400,163.4000,3.4489
1989,51.4000,8.3000,43.2000,9.8539
1990,92.3000,9.2200,125.1000,6.7993
1991,77.5000,8.0600,67.0000,9.3040
1992,53.2000,7.9100,136.8000,3.0755
1993,105.4000,7.1000,156.8000,4.7710
1994,69.1000,7.4200,32.6000,15.6832
1995,41.9000,9.0500,62.2000,6.0881
1996,104.5000,7.3100,44.7000,17.0609
1997,113.3000,12.4100,50.3000,27.8925
1998,85.2000,6.6100,102.9000,5.4675
1999,63.8000,7.3300,59.4000,7.8555
2000,99.3000,10.8900,50.6000,21.3357
2001,70.4000,9.8000,53.2000,12.9470
2002,92.4000,9.4600,79.6000,10.9684
2003,85.2000,7.0100,96.0000,6.2109
2004,90.4000,10.0600,67.9000,13.3779
2005,48.3000,10.7900,115.3000,4.5144
2006,121.4000,10.3400,30.8000,40.6119
2007,63.7000,10.2200,81.0000,8.0295
2008,47.6000,12.4600,32.8000,18.0206
2009,116.2000,10.1600,43.7000,26.9420
2010,244.7000,7.0000,66.4000,25.7539
2011,45.1000,8.8800,40.1000,9.9678
2012,75.1000,11.4500,85.0000,10.1084
2013,66.8000,11.5000,214.1000,3.5864
2014,84.1000,9.7500,45.6000,17.9506
2015,113.6000,10.3200,41.8000,27.9727
2016,78.5000,11.1300,112.4000,7.7688
2017,60.4000,9.9800,48.8000,12.3329
2018,82.7000,10.2900,62.5000,13.5971
2019,49.6300,10.7700,59.0000,9.0463
