year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,0.0000,15.1300,2.4000,0.0000
1981,0.4000,15.8500,36.0000,0.1756
1982,0.2000,14.0300,26.3000,0.1063
1983,7.8000,13.7900,20.7000,5.1726
1984,0.1000,15.4400,11.4000,0.1343
1985,1.1000,14.3000,7.5000,2.0701
1986,0.5000,13.5100,6.7000,0.9934
1987,0.2000,14.5000,47.8000,0.0605
1988,1.4000,13.3100,21.8000,0.8510
1989,0.0000,13.4400,42.1000,0.0000
1990,11.4000,14.7900,17.6000,9.5287
1991,0.3000,14.1100,18.0000,0.2339
1992,4.2000,14.5100,30.5000,1.9918
1993,11.5000,14.6500,36.4000,4.6147
1994,4.7000,14.2100,4.9000,13.3552
1995,4.4000,14.0900,9.6000,6.3895
1996,0.0000,14.1000,39.3000,0.0000
1997,0.0000,15.7000,26.5000,0.0000
1998,1.1000,15.3400,20.7000,0.8114
1999,3.7000,15.6800,23.3000,2.4797
2000,6.5000,15.9600,25.1000,4.1163
2001,3.5000,15.6400,12.1000,4.4866
2002,8.0000,16.0600,68.7000,1.8675
2003,5.2000,14.7800,15.3000,4.9923
2004,0.8000,16.5800,23.5000,0.5619
2005,1.0000,15.0300,39.7000,0.3778
2006,14.9000,15.4100,19.4000,11.7763
2007,3.8000,16.6800,41.6000,1.5199
2008,8.3000,16.5700,7.6000,17.8654
2009,2.9000,16.0600,6.5000,7.0570
2010,7.5000,15.7600,84.4000,1.3984
2011,1.2000,15.0900,12.4000,1.4487
2012,3.8000,15.5200,60.6000,0.9714
2013,0.9000,16.7900,49.4000,0.3054
2014,0.0000,15.2600,52.5000,0.0000
2015,2.3000,16.4000,18.5000,2.0285
2016,1.4000,17.1300,60.3000,0.3970
2017,8.6000,15.8500,10.3000,13.1076
2018,0.0000,16.6600,43.7000,0.0000
2019,4.3000,15.8900,44.9000,1.5183
