year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,9.6000,3.3200,186.4000,0.1709
1981,26.8000,2.8800,270.4000,0.2856
1982,55.5000,1.6900,188.4000,0.4989
1983,30.8000,1.2500,288.6000,0.1338
1984,5.1000,2.7400,211.2000,0.0661
1985,6.5000,3.0900,215.2000,0.0934
1986,52.5000,2.1500,234.3000,0.4811
1987,48.4000,2.7000,215.0000,0.6068
1988,16.4000,2.4600,222.3000,0.1811
1989,58.1000,1.6200,293.0000,0.3213
1990,37.6000,2.0000,174.1000,0.4315
1991,24.0000,3.0300,189.7000,0.3828
1992,16.8000,3.0800,235.7000,0.2195
1993,42.2000,2.6100,210.5000,0.5221
1994,27.1000,2.7400,300.4000,0.2469
1995,43.8000,2.7000,223.8000,0.5282
1996,32.8000,3.2100,200.0000,0.5269
1997,39.7000,2.7100,229.5000,0.4693
1998,24.3000,4.4200,227.2000,0.4729
1999,6.4000,3.6500,255.3000,0.0915
2000,2.7000,2.5400,172.8000,0.0397
2001,43.9000,1.8600,195.4000,0.4176
2002,61.9000,3.3000,212.0000,0.9631
2003,26.9000,3.4800,195.1000,0.4792
2004,43.0000,3.2800,183.5000,0.7678
2005,39.5000,2.6300,283.6000,0.3662
2006,17.6000,2.4800,272.3000,0.1603
2007,11.4000,4.0100,250.7000,0.1824
2008,16.4000,3.5800,322.6000,0.1820
2009,47.7000,3.4300,263.3000,0.6220
2010,4.7000,3.8400,298.7000,0.0604
2011,38.2000,2.3500,216.4000,0.4145
2012,30.5000,2.9500,324.6000,0.2770
2013,24.2000,3.4700,142.7000,0.5880
2014,27.0000,3.5900,241.2000,0.4014
2015,31.4000,3.7400,177.8000,0.6602
2016,58.5000,3.7400,338.9000,0.6460
2017,61.3000,2.4200,238.3000,0.6235
2018,96.0000,3.5100,403.1000,0.8346
2019,18.7000,2.9200,320.0000,0.1706
