year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,3.3000,12.5000,228.4000,0.1806
1981,9.1000,14.6000,392.6000,0.3384
1982,0.5000,14.5000,374.6000,0.0193
1983,4.6000,13.7400,303.0000,0.2085
1984,24.9000,12.3300,482.6000,0.6358
1985,11.0000,12.2700,293.6000,0.4596
1986,16.7000,13.5900,124.9000,1.8152
1987,11.4000,12.8700,324.1000,0.4526
1988,5.6000,12.8800,337.9000,0.2133
1989,33.7000,13.9900,272.8000,1.7276
1990,38.6000,12.8800,736.6000,0.6748
1991,30.5000,11.8400,400.7000,0.9013
1992,7.0000,13.1700,402.4000,0.2291
1993,1.6000,13.0900,519.7000,0.0403
1994,7.6000,13.7600,449.0000,0.2329
1995,0.8000,13.0100,414.3000,0.0251
1996,0.7000,12.8800,571.3000,0.0158
1997,7.9000,13.4300,127.8000,0.8293
1998,29.8000,13.9600,467.9000,0.8888
1999,0.0000,13.4300,226.1000,0.0000
2000,23.0000,14.4600,436.8000,0.7610
2001,38.3000,14.5500,280.5000,1.9855
2002,10.1000,14.7800,128.5000,1.1612
2003,4.8000,13.8000,366.6000,0.1806
2004,8.9000,14.5800,350.6000,0.3700
2005,18.0000,13.5300,210.7000,1.1552
2006,4.7000,13.5300,237.9000,0.2673
2007,21.3000,14.0300,233.6000,1.2791
2008,5.9000,15.0800,226.4000,0.3929
2009,13.4000,14.5000,369.6000,0.5255
2010,13.3000,12.5700,560.6000,0.2981
2011,11.3000,13.6400,408.1000,0.3777
2012,19.3000,14.4100,681.0000,0.4084
2013,28.0000,13.4600,578.7000,0.6513
2014,4.7000,15.9800,165.5000,0.4534
2015,2.4000,13.8500,340.8000,0.0975
2016,35.6000,14.8000,424.8000,1.2397
2017,3.7000,14.8100,278.9000,0.1964
2018,6.0000,14.9700,373.3000,0.2405
2019,13.2000,14.5300,401.8000,0.4772
