year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,2.7000,13.0000,269.2000,0.1303
1981,7.6000,15.2900,264.8000,0.4387
1982,9.9000,14.9400,411.5000,0.3594
1983,13.4000,14.2200,68.4000,2.7819
1984,23.1000,12.9300,296.1000,1.0082
1985,8.5000,12.6800,175.5000,0.6136
1986,6.3000,14.0900,330.5000,0.2684
1987,16.5000,13.1600,374.2000,0.5801
1988,2.1000,13.0400,318.3000,0.0860
1989,53.0000,13.9700,288.5000,2.5660
1990,36.2000,13.2500,467.6000,1.0256
1991,51.7000,12.1000,355.6000,1.7581
1992,10.5000,13.5800,158.4000,0.8997
1993,4.5000,13.4200,373.7000,0.1616
1994,23.6000,14.2200,349.8000,0.9589
1995,0.7000,13.2300,368.1000,0.0252
1996,1.4000,12.9800,256.3000,0.0709
1997,1.1000,14.1500,122.4000,0.1271
1998,23.3000,14.0600,374.4000,0.8747
1999,0.7000,14.0100,227.3000,0.0431
2000,10.4000,14.7000,445.0000,0.3435
2001,46.0000,14.7800,165.5000,4.1045
2002,11.3000,14.7400,130.7000,1.2735
2003,26.2000,13.9000,337.8000,1.0775
2004,8.2000,14.9800,330.5000,0.3716
2005,9.3000,14.0700,444.6000,0.2942
2006,8.7000,14.5700,215.8000,0.5870
2007,7.9000,14.9500,371.2000,0.3181
2008,16.2000,15.2000,324.3000,0.7593
2009,4.2000,15.0100,315.5000,0.1998
2010,15.2000,13.2100,444.1000,0.4520
2011,21.9000,14.2900,281.3000,1.1120
2012,12.8000,15.1800,247.8000,0.7838
2013,17.5000,14.9300,421.9000,0.6192
2014,13.2000,16.5400,379.0300,0.5759
2015,3.5000,14.8900,339.6000,0.1534
2016,38.1000,15.9400,442.6000,1.3717
2017,8.6000,15.9300,354.9000,0.3860
2018,3.1000,16.3300,272.1000,0.1860
2019,12.6000,15.8300,385.0000,0.5180
