year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,54.8000,3.9800,237.1000,0.9206
1981,40.3000,5.7500,377.5000,0.6137
1982,30.4000,5.1300,231.3000,0.6743
1983,51.5000,4.7300,170.3000,1.4310
1984,82.0000,3.7500,153.3000,2.0028
1985,59.6000,3.2700,250.5000,0.7789
1986,39.4000,3.1100,182.3000,0.6717
1987,81.2000,3.8400,268.3000,1.1631
1988,69.7000,3.1500,308.1000,0.7134
1989,57.9000,3.3600,179.1000,1.0852
1990,26.8000,4.6200,170.8000,0.7246
1991,44.8000,4.1600,264.0000,0.7053
1992,68.8000,3.9400,253.5000,1.0701
1993,73.4000,3.5800,306.3000,0.8572
1994,70.7000,3.5400,233.9000,1.0709
1995,25.9000,4.2000,191.8000,0.5673
1996,72.2000,2.5600,252.0000,0.7344
1997,40.5000,6.8000,159.2000,1.7291
1998,98.4000,3.1200,384.1000,0.8001
1999,56.4000,3.1800,286.6000,0.6248
2000,21.1000,5.3900,239.6000,0.4746
2001,26.7000,6.4300,313.2000,0.5477
2002,111.3000,4.6700,255.4000,2.0360
2003,65.6000,2.8700,346.6000,0.5430
2004,97.2000,5.1700,247.2000,2.0314
2005,55.0000,6.4700,250.9000,1.4176
2006,60.7000,6.1900,199.5000,1.8818
2007,59.6000,6.7100,294.5000,1.3574
2008,38.5000,7.1400,180.1000,1.5264
2009,58.9000,5.1800,279.4000,1.0926
2010,95.0000,4.3400,284.8000,1.4472
2011,38.2000,4.9700,293.5000,0.6469
2012,31.5000,5.7600,205.7000,0.8809
2013,48.6000,6.9500,232.3000,1.4532
2014,41.5000,5.5700,204.7000,1.1282
2015,53.2000,5.2400,205.6000,1.3547
2016,58.7000,7.4700,333.2000,1.3151
2017,76.1000,4.2700,182.7500,1.7758
2018,65.8000,5.6600,240.5200,1.5471
2019,65.8000,5.6600,240.5200,1.5471
